Material,Sales Organization,Distribution Channel,Product hierarchy
110000004340,IN03,SD,
110000004341,IN02,SD,
110000004341,IN03,SD,
110000004342,IN02,SD,
110000004342,IN03,SD,
110000004343,IN02,SD,
110000004343,IN03,SD,
110000004344,IN02,SD,
110000004344,IN03,SD,
110000004345,IN02,SD,
110000004345,IN03,SD,
110000004346,IN02,SD,
110000004346,IN03,SD,
110000004347,IN02,SD,
110000004347,IN03,SD,
110000004348,IN02,SD,
110000004348,IN03,SD,
110000004349,IN02,SD,
110000004349,IN03,SD,
110000004350,IN02,SD,
110000004350,IN03,SD,
110000004351,IN02,SD,
110000004351,IN03,SD,
110000004352,IN02,SD,
110000004352,IN03,SD,
110000004353,IN02,SD,
110000004353,IN03,SD,
110000004354,IN02,SD,
110000004354,IN03,SD,
110000004355,IN02,SD,
110000004355,IN03,SD,
110000004356,IN02,SD,
110000004356,IN03,SD,
110000004357,IN02,SD,
110000004357,IN03,SD,
110000004358,IN02,SD,
110000004358,IN03,SD,
110000004359,IN02,SD,
110000004359,IN03,SD,
110000004360,IN02,SD,
110000004360,IN03,SD,
110000004361,IN02,SD,
110000004361,IN03,SD,
110000004362,IN02,SD,
110000004362,IN03,SD,
110000004363,IN02,SD,
110000004363,IN03,SD,
110000004364,IN02,SD,
110000004364,IN03,SD,
110000004365,IN02,SD,
110000004365,IN03,SD,
110000004366,IN02,SD,
110000004366,IN03,SD,
110000004367,IN02,SD,
110000004367,IN03,SD,
110000004368,IN02,SD,
110000004368,IN03,SD,
110000004369,IN02,SD,
110000004369,IN03,SD,
110000004370,IN02,SD,
110000004370,IN03,SD,
110000004371,IN02,SD,
110000004371,IN03,SD,
110000004372,IN02,SD,
110000004372,IN03,SD,
110000004373,IN02,SD,
110000004373,IN03,SD,
110000004374,IN02,SD,
110000004374,IN03,SD,
110000004375,IN02,SD,
110000004375,IN03,SD,
110000004376,IN02,SD,
110000004376,IN03,SD,
110000004377,IN02,SD,
110000004377,IN03,SD,
110000004378,IN02,SD,
110000004378,IN03,SD,
110000004379,IN02,SD,
110000004379,IN03,SD,
110000004380,IN02,SD,
110000004380,IN03,SD,
110000004381,IN02,SD,
110000004381,IN03,SD,
110000004382,IN02,SD,
110000004382,IN03,SD,
110000004383,IN02,SD,
110000004383,IN03,SD,
110000004384,IN02,SD,
110000004384,IN03,SD,
110000004385,IN02,SD,
110000004385,IN03,SD,
110000004386,IN02,SD,
110000004386,IN03,SD,
110000004387,IN02,SD,
110000004387,IN03,SD,
110000004388,IN02,SD,
110000004388,IN03,SD,
110000004389,IN02,SD,
110000004389,IN03,SD,
110000004390,IN02,SD,
110000004390,IN03,SD,
110000004391,IN02,SD,
110000004391,IN03,SD,
110000004392,IN02,SD,
110000004392,IN03,SD,
110000004393,IN02,SD,
110000004393,IN03,SD,
110000004394,IN02,SD,
110000004394,IN03,SD,
110000004395,IN02,SD,
110000004395,IN03,SD,
110000004396,IN02,SD,
110000004396,IN03,SD,
110000004397,IN02,SD,
110000004397,IN03,SD,
110000004398,IN02,SD,
110000004398,IN03,SD,
110000004399,IN02,SD,
110000004399,IN03,SD,
110000004400,IN02,SD,
110000004400,IN03,SD,
110000004401,IN02,SD,
110000004401,IN03,SD,
110000004402,IN02,SD,
110000004402,IN03,SD,
110000004403,IN02,SD,
110000004403,IN03,SD,
110000004404,IN02,SD,
110000004404,IN03,SD,
110000004406,IN02,SD,
110000004406,IN03,SD,
110000004407,IN02,SD,
110000004407,IN03,SD,
110000004408,IN02,SD,
110000004408,IN03,SD,
110000004409,IN02,SD,
110000004409,IN03,SD,
110000004410,IN02,SD,
110000004410,IN03,SD,
110000004411,IN02,SD,
110000004411,IN03,SD,
110000004412,IN02,SD,
110000004412,IN03,SD,
110000004413,IN02,SD,
110000004413,IN03,SD,
110000004414,IN02,SD,
110000004414,IN03,SD,
110000004415,IN02,SD,
110000004415,IN03,SD,
110000004416,IN02,SD,
110000004416,IN03,SD,
110000004417,IN02,SD,
110000004417,IN03,SD,
110000004418,IN02,SD,
110000004418,IN03,SD,
110000004419,IN02,SD,
110000004419,IN03,SD,
110000004420,IN02,SD,
110000004420,IN03,SD,
110000004421,IN02,SD,
110000004421,IN03,SD,
110000004422,IN02,SD,
110000004422,IN03,SD,
110000004423,IN02,SD,
110000004423,IN03,SD,
110000004424,IN02,SD,
110000004424,IN03,SD,
110000004425,IN02,SD,
110000004425,IN03,SD,
110000004426,IN02,SD,
110000004426,IN03,SD,
110000004427,IN02,SD,
110000004427,IN03,SD,
110000004428,IN02,SD,
110000004428,IN03,SD,
110000004429,IN02,SD,
110000004429,IN03,SD,
110000004430,IN02,SD,
110000004430,IN03,SD,
110000004431,IN02,SD,
110000004431,IN03,SD,
110000004432,IN02,SD,
110000004432,IN03,SD,
110000004433,IN02,SD,
110000004433,IN03,SD,
110000004434,IN02,SD,
110000004434,IN03,SD,
110000004435,IN02,SD,
110000004435,IN03,SD,
110000004436,IN02,SD,
110000004436,IN03,SD,
110000004437,IN02,SD,
110000004437,IN03,SD,
110000004438,IN02,SD,
110000004438,IN03,SD,
110000004439,IN02,SD,
110000004439,IN03,SD,
110000004440,IN02,SD,
110000004440,IN03,SD,
110000004441,IN02,SD,
110000004441,IN03,SD,
110000004442,IN02,SD,
110000004442,IN03,SD,
110000004443,IN02,SD,
110000004443,IN03,SD,
110000004444,IN02,SD,
110000004444,IN03,SD,
110000004445,IN02,SD,
110000004445,IN03,SD,
110000004446,IN02,SD,
110000004446,IN03,SD,
110000004447,IN02,SD,
110000004447,IN03,SD,
110000004448,IN02,SD,
110000004448,IN03,SD,
110000004449,IN02,SD,
110000004449,IN03,SD,
110000004450,IN02,SD,
110000004450,IN03,SD,
110000004451,IN02,SD,
110000004451,IN03,SD,
110000004452,IN02,SD,
110000004452,IN03,SD,
110000004453,IN02,SD,
110000004453,IN03,SD,
110000004454,IN02,SD,
110000004454,IN03,SD,
110000004455,IN02,SD,
110000004455,IN03,SD,
110000004456,IN02,SD,
110000004456,IN03,SD,
110000004457,IN02,SD,
110000004457,IN03,SD,
110000004458,IN02,SD,
110000004458,IN03,SD,
110000004459,IN02,SD,
110000004459,IN03,SD,
110000004460,IN02,SD,
110000004460,IN03,SD,
110000004461,IN02,SD,
110000004461,IN03,SD,
110000004462,IN02,SD,
110000004462,IN03,SD,
110000004463,IN02,SD,
110000004463,IN03,SD,
110000004464,IN02,SD,
110000004464,IN03,SD,
110000004465,IN02,SD,
110000004465,IN03,SD,
110000004466,IN02,SD,
110000004466,IN03,SD,
110000004467,IN02,SD,
110000004467,IN03,SD,
110000004468,IN02,SD,
110000004468,IN03,SD,
110000004469,IN02,SD,
110000004469,IN03,SD,
110000004470,IN02,SD,
110000004470,IN03,SD,
110000004471,IN02,SD,
110000004471,IN03,SD,
110000004472,IN02,SD,
110000004472,IN03,SD,
110000004473,IN02,SD,
110000004473,IN03,SD,
110000004474,IN02,SD,
110000004474,IN03,SD,
110000004475,IN02,SD,
110000004475,IN03,SD,
110000004476,IN02,SD,
110000004476,IN03,SD,
110000004477,IN02,SD,
110000004477,IN03,SD,
110000004478,IN02,SD,
110000004478,IN03,SD,
110000004479,IN02,SD,
110000004479,IN03,SD,
110000004480,IN02,SD,
110000004480,IN03,SD,
110000004481,IN02,SD,
110000004481,IN03,SD,
110000004482,IN02,SD,
110000004482,IN03,SD,
110000004483,IN02,SD,
110000004483,IN03,SD,
110000004484,IN02,SD,
110000004484,IN03,SD,
110000004485,IN02,SD,
110000004485,IN03,SD,
110000004486,IN02,SD,
110000004486,IN03,SD,
110000004487,IN02,SD,
110000004487,IN03,SD,
110000004488,IN02,SD,
110000004488,IN03,SD,
110000004489,IN02,SD,
110000004489,IN03,SD,
110000004490,IN02,SD,
110000004490,IN03,SD,
110000004491,IN02,SD,
110000004491,IN03,SD,
110000004492,IN02,SD,
110000004492,IN03,SD,
110000004500,IN02,SD,
110000004501,IN02,SD,
110000004502,IN02,SD,
110000004503,IN02,SD,
110000004504,IN02,SD,
110000004505,IN02,SD,
110000004506,IN02,SD,
110000004507,IN02,SD,
110000004508,IN02,SD,
110000004509,IN02,SD,
110000004510,IN02,SD,
110000004511,IN02,SD,
110000004512,IN02,SD,
110000004513,IN02,SD,
110000004514,IN02,SD,
110000004515,IN02,SD,
110000004516,IN02,SD,
110000004517,IN02,SD,
110000004518,IN02,SD,
110000004519,IN02,SD,
110000004520,IN02,SD,
110000004521,IN02,SD,
110000004522,IN02,SD,
110000004523,IN02,SD,
110000004524,IN02,SD,
110000004525,IN02,SD,
110000004526,IN02,SD,
110000004527,IN02,SD,
110000004528,IN02,SD,
110000004529,IN02,SD,
110000004530,IN02,SD,
110000004531,IN02,SD,
110000004532,IN02,SD,
110000004533,IN02,SD,
110000004534,IN02,SD,
110000004535,IN02,SD,
110000004536,IN02,SD,
110000004537,IN02,SD,
110000004538,IN02,SD,
110000004539,IN02,SD,
110000004540,IN02,SD,
110000004541,IN02,SD,
110000004542,IN02,SD,
110000004542,IN03,SD,
110000004648,IN03,SD,
110000004650,IN03,SD,
110000004659,IN02,SD,
110000004689,IN03,SD,
110000004707,IN02,SD,
110000004708,IN02,SD,
110000004709,IN02,SD,
110000004710,IN02,SD,
110000004711,IN02,SD,
110000004712,IN02,SD,
110000004713,IN02,SD,
110000004714,IN02,SD,
110000004715,IN02,SD,
110000004720,IN02,SD,
110000004721,IN02,SD,
110000004722,IN02,SD,
110000004723,IN02,SD,
110000004724,IN02,SD,
110000004725,IN02,SD,
110000004726,IN02,SD,
110000004727,IN02,SD,
110000004728,IN02,SD,
110000004729,IN02,SD,
110000004730,IN02,SD,
110000004731,IN02,SD,
110000004732,IN02,SD,
110000004734,IN02,SD,
110000004736,IN02,SD,
110000004737,IN02,SD,
110000004738,IN02,SD,
110000004739,IN02,SD,
110000004741,IN02,SD,
110000004760,IN02,SD,
110000004761,IN02,SD,
110000004762,IN02,SD,
110000004763,IN02,SD,
110000004764,IN02,SD,
110000004805,IN02,SD,
200100013400,IN01,DT,
200100013400,IN02,SD,
200100013425,IN01,DI,
200100013425,IN02,SD,
200100013450,IN02,SD,
200100013450,IN03,SD,
200100013475,IN01,DI,
200100013475,IN02,SD,
200100013500,IN01,DI,
200100013500,IN02,SD,
200100013525,IN01,DI,
200100013525,IN02,SD,
200100013550,IN01,DI,
200100013550,IN02,SD,
200100013575,IN01,DI,
200100013575,IN02,SD,
200100013600,IN01,DI,
200100013600,IN02,SD,
200100013625,IN01,DI,
200100013625,IN02,SD,
200100013650,IN01,DI,
200100013650,IN02,SD,
200100013675,IN01,DI,
200100013675,IN02,SD,
200100013700,IN01,DI,
200100013700,IN02,SD,
200100023400,IN01,DI,
200100023425,IN01,DI,
200100023450,IN01,DI,
200100023475,IN01,DI,
200100023500,IN01,DI,
200100023525,IN01,DI,
200100023550,IN01,DI,
200100023575,IN01,DI,
200100023600,IN01,DI,
200100023625,IN01,DI,
200100023650,IN01,DI,
200100023675,IN01,DI,
200100023700,IN01,DI,
200100032850,IN01,DI,
200100032875,IN01,DI,
200100032900,IN01,DI,
200100032925,IN01,DI,
200100032950,IN01,DI,
200100032975,IN01,DI,
200100033000,IN01,DI,
200100033025,IN01,DI,
200100033050,IN01,DI,
200100033075,IN01,DI,
200100033100,IN01,DI,
200100033125,IN01,DI,
200100033150,IN01,DI,
200100042850,IN01,DI,
200100042875,IN01,DI,
200100042900,IN01,DI,
200100042925,IN01,DI,
200100042950,IN01,DI,
200100042975,IN01,DI,
200100043000,IN01,DI,
200100043000,IN02,SD,
200100043025,IN01,DI,
200100043050,IN01,DI,
200100043050,IN02,SD,
200100043075,IN01,DI,
200100043100,IN01,DI,
200100043125,IN01,DI,
200100043150,IN01,DI,
200100053400,IN02,SD,
200100053425,IN01,DI,
200100053450,IN01,DI,
200100053450,IN02,SD,
200100053475,IN01,DI,
200100053500,IN01,DI,
200100053525,IN01,DI,
200100053550,IN01,DI,
200100053575,IN01,DI,
200100053600,IN01,DI,
200100053625,IN01,DI,
200100053650,IN01,DI,
200100053675,IN01,DI,
200100053700,IN01,DI,
200100062850,IN01,DI,
200100062875,IN01,DI,
200100062900,IN01,DI,
200100062925,IN01,DI,
200100062950,IN01,DI,
200100062975,IN01,DI,
200100063000,IN01,DI,
200100063025,IN01,DI,
200100063050,IN01,DI,
200100063075,IN01,DI,
200100063100,IN01,DI,
200100063125,IN01,DI,
200100063150,IN01,DI,
200100073400,IN01,DI,
200100073425,IN01,DI,
200100073450,IN01,DI,
200100073475,IN01,DI,
200100073500,IN01,DI,
200100073525,IN01,DI,
200100073550,IN01,DI,
200100073575,IN01,DI,
200100073600,IN01,DI,
200100073625,IN01,DI,
200100073650,IN01,DI,
200100073675,IN01,DI,
200100073700,IN01,DI,
200100082850,IN01,DI,
200100082875,IN01,DI,
200100082900,IN01,DI,
200100082925,IN01,DI,
200100082950,IN01,DI,
200100082975,IN01,DI,
200100083000,IN01,DI,
200100083000,IN02,SD,
200100083025,IN01,DI,
200100083050,IN01,DI,
200100083075,IN01,DI,
200100083100,IN01,DI,
200100083125,IN01,DI,
200100083150,IN01,DI,
200100092850,IN01,DI,
200100092875,IN01,DI,
200100092900,IN01,DI,
200100092925,IN01,DI,
200100092950,IN01,DI,
200100092975,IN01,DI,
200100093000,IN01,DI,
200100093025,IN01,DI,
200100093050,IN01,DI,
200100093075,IN01,DI,
200100093100,IN01,DI,
200100093125,IN01,DI,
200100093150,IN01,DI,
200100102850,IN01,DI,
200100102875,IN01,DI,
200100102900,IN01,DI,
200100102925,IN01,DI,
200100102950,IN01,DI,
200100102975,IN01,DI,
200100103000,IN01,DI,
200100103025,IN01,DI,
200100103050,IN01,DI,
200100103075,IN01,DI,
200100103100,IN01,DI,
200100103125,IN01,DI,
200100103150,IN01,DI,
200100113400,IN01,DI,
200100113425,IN01,DI,
200100113450,IN01,DI,
200100113475,IN01,DI,
200100113500,IN01,DI,
200100113525,IN01,DI,
200100113550,IN01,DI,
200100113575,IN01,DI,
200100113600,IN01,DI,
200100113625,IN01,DI,
200100113650,IN01,DI,
200100113675,IN01,DI,
200100113700,IN01,DI,
200100123400,IN01,DI,
200100123425,IN01,DI,
200100123450,IN01,DI,
200100123450,IN02,SD,
200100123475,IN01,DI,
200100123500,IN01,DI,
200100123525,IN01,DI,
200100123550,IN01,DI,
200100123575,IN01,DI,
200100123600,IN01,DI,
200100123625,IN01,DI,
200100123650,IN01,DI,
200100123675,IN01,DI,
200100123700,IN01,DI,
200100132850,IN01,DI,
200100132875,IN01,DI,
200100132900,IN01,DI,
200100132925,IN01,DI,
200100132950,IN01,DI,
200100132975,IN01,DI,
200100133000,IN01,DI,
200100133025,IN01,DI,
200100133050,IN01,DI,
200100133075,IN01,DI,
200100133100,IN01,DI,
200100133125,IN01,DI,
200100133150,IN01,DI,
200100453600,IN01,DI,
200100453650,IN01,DI,
200100453700,IN01,DI,
200100463450,IN01,DI,
200100463450,IN02,SD,
200199999999,IN01,DI,
200200012850,IN01,DI,
200200012875,IN01,DI,
200200012900,IN01,DI,
200200012925,IN01,DI,
200200012950,IN01,DI,
200200012975,IN01,DI,
200200013000,IN01,DI,
200200013025,IN01,DI,
200200013050,IN01,DI,
200200013075,IN01,DI,
200200013100,IN01,DI,
200200013125,IN01,DI,
200200013150,IN01,DI,
200200013175,IN01,DI,
200200013200,IN01,DI,
200200140100,IN01,DI,
200200140100,IN02,SD,
200200140125,IN01,DI,
200200140150,IN01,DI,
200200150200,IN01,DI,
200200150200,IN02,SD,
200200150225,IN01,DI,
200200150250,IN01,DI,
200200160300,IN01,DI,
200200160325,IN01,DI,
200200160350,IN01,DI,
200200170400,IN02,SD,
200200170425,IN01,DI,
200200170450,IN01,DI,
200200180500,IN01,DI,
200200180525,IN01,DI,
200200180550,IN01,DI,
200200190600,IN01,DI,
200200190625,IN01,DI,
200200190650,IN01,DI,
200200200750,IN01,DI,
200200200775,IN01,DI,
200200200800,IN01,DI,
200200200825,IN01,DI,
200200200850,IN01,DI,
200200211000,IN01,DI,
200200211025,IN01,DI,
200200211050,IN01,DI,
200200211075,IN01,DI,
200200211100,IN01,DI,
200200221850,IN01,DI,
200200221875,IN01,DI,
200200221900,IN01,DI,
200200221925,IN01,DI,
200200221950,IN01,DI,
200200221975,IN01,DI,
200200222000,IN01,DI,
200200222000,IN02,SD,
200200222025,IN01,DI,
200200222050,IN01,DI,
200200222075,IN01,DI,
200200222100,IN01,DI,
200200222125,IN01,DI,
200200222150,IN01,DI,
200200222175,IN01,DI,
200200222200,IN01,DI,
200200232350,IN01,DI,
200200232350,IN02,SD,
200200232375,IN01,DI,
200200232375,IN02,SD,
200200232400,IN01,DI,
200200232400,IN02,SD,
200200232425,IN01,DI,
200200232425,IN02,SD,
200200232450,IN01,DI,
200200232450,IN02,SD,
200200232475,IN01,DI,
200200232475,IN02,SD,
200200232500,IN01,DI,
200200232500,IN02,SD,
200200232525,IN01,DI,
200200232525,IN02,SD,
200200232550,IN01,DI,
200200232550,IN02,SD,
200200232575,IN01,DI,
200200232575,IN02,SD,
200200232600,IN01,DI,
200200232600,IN02,SD,
200200232625,IN01,DI,
200200232625,IN02,SD,
200200232650,IN01,DI,
200200232650,IN02,SD,
200200232675,IN01,DI,
200200232675,IN02,SD,
200200232700,IN01,DI,
200200232700,IN02,SD,
200200241200,IN01,DI,
200200241225,IN01,DI,
200200241250,IN01,DI,
200200241275,IN01,DI,
200200241300,IN01,DI,
200200251650,IN01,DI,
200200251675,IN01,DI,
200200251700,IN01,DI,
200200251725,IN01,DI,
200200251750,IN01,DI,
200200251775,IN01,DI,
200200251800,IN01,DI,
200200251825,IN01,DI,
200200251850,IN01,DI,
200200251875,IN01,DI,
200200251900,IN01,DI,
200200262350,IN01,DI,
200200262375,IN01,DI,
200200262400,IN01,DI,
200200262425,IN01,DI,
200200262450,IN01,DI,
200200262475,IN01,DI,
200200262500,IN01,DI,
200200262525,IN01,DI,
200200262550,IN01,DI,
200200262575,IN01,DI,
200200262600,IN01,DI,
200200262625,IN01,DI,
200200262650,IN01,DI,
200200262675,IN01,DI,
200200262700,IN01,DI,
200200273400,IN01,DI,
200200273425,IN01,DI,
200200273450,IN01,DI,
200200273475,IN01,DI,
200200273500,IN01,DI,
200200273525,IN01,DI,
200200273550,IN01,DI,
200200273575,IN01,DI,
200200273600,IN01,DI,
200200273625,IN01,DI,
200200273650,IN01,DI,
200200273675,IN01,DI,
200200273700,IN01,DI,
200200282850,IN01,DI,
200200282850,IN02,SD,
200200282875,IN01,DI,
200200282875,IN02,SD,
200200282900,IN01,DI,
200200282900,IN02,SD,
200200282925,IN01,DI,
200200282925,IN02,SD,
200200282950,IN01,DI,
200200282950,IN02,SD,
200200282975,IN01,DI,
200200282975,IN02,SD,
200200283000,IN01,DI,
200200283000,IN02,SD,
200200283025,IN01,DI,
200200283025,IN02,SD,
200200283050,IN01,DI,
200200283050,IN02,SD,
200200283075,IN01,DI,
200200283075,IN02,SD,
200200283100,IN01,DI,
200200283100,IN02,SD,
200200283125,IN01,DI,
200200283125,IN02,SD,
200200283150,IN01,DI,
200200283150,IN02,SD,
200200283175,IN01,DI,
200200283175,IN02,SD,
200200283200,IN01,DI,
200200283200,IN02,SD,
200200292700,IN01,DI,
200200292725,IN01,DI,
200200292750,IN01,DI,
200200292775,IN01,DI,
200200292800,IN01,DI,
200200292825,IN01,DI,
200200292850,IN01,DI,
200200292875,IN01,DI,
200200292900,IN01,DI,
200200303250,IN01,DI,
200200303275,IN01,DI,
200200303300,IN01,DI,
200200303325,IN01,DI,
200200303350,IN01,DI,
200200303375,IN01,DI,
200200303400,IN01,DI,
200300013100,IN01,DI,
200300013100,IN02,SD,
200300013125,IN01,DI,
200300013125,IN02,SD,
200300013150,IN01,DI,
200300013150,IN02,SD,
200300013175,IN01,DI,
200300013175,IN02,SD,
200300013200,IN01,DI,
200300013200,IN02,SD,
200300013225,IN01,DI,
200300013225,IN02,SD,
200300013250,IN02,SD,
200300013275,IN01,DI,
200300013275,IN02,SD,
200300013300,IN02,SD,
200300013300,IN03,SD,
200300013325,IN01,DI,
200300013325,IN02,SD,
200300013350,IN01,DI,
200300013350,IN02,SD,
200300023100,IN01,DI,
200300023125,IN01,DI,
200300023150,IN01,DI,
200300023175,IN01,DI,
200300023200,IN01,DI,
200300023225,IN01,DI,
200300023250,IN01,DI,
200300023275,IN01,DI,
200300023300,IN01,DI,
200300023325,IN01,DI,
200300023350,IN01,DI,
200300032600,IN01,DI,
200300032625,IN01,DI,
200300032650,IN01,DI,
200300032675,IN01,DI,
200300032700,IN01,DI,
200300032725,IN01,DI,
200300032750,IN01,DI,
200300032775,IN01,DI,
200300032800,IN01,DI,
200300032825,IN01,DI,
200300032850,IN01,DI,
200300042600,IN01,DI,
200300042625,IN01,DI,
200300042650,IN01,DI,
200300042675,IN01,DI,
200300042700,IN01,DI,
200300042725,IN01,DI,
200300042750,IN01,DI,
200300042775,IN01,DI,
200300042800,IN01,DI,
200300042825,IN01,DI,
200300042850,IN01,DI,
200300053100,IN01,DI,
200300053125,IN01,DI,
200300053175,IN01,DI,
200300053200,IN01,DI,
200300053225,IN01,DI,
200300053250,IN01,DI,
200300053275,IN01,DI,
200300053300,IN01,DI,
200300053325,IN01,DI,
200300053350,IN01,DI,
200300062600,IN01,DI,
200300062625,IN01,DI,
200300062650,IN01,DI,
200300062675,IN01,DI,
200300062700,IN01,DI,
200300062725,IN01,DI,
200300062750,IN01,DI,
200300062775,IN01,DI,
200300062800,IN01,DI,
200300062825,IN01,DI,
200300062850,IN01,DI,
200300073100,IN01,DI,
200300073100,IN02,SD,
200300073125,IN01,DI,
200300073125,IN02,SD,
200300073150,IN01,DI,
200300073150,IN02,SD,
200300073175,IN01,DI,
200300073175,IN02,SD,
200300073200,IN01,DI,
200300073200,IN02,SD,
200300073225,IN01,DI,
200300073225,IN02,SD,
200300073250,IN01,DI,
200300073250,IN02,SD,
200300073275,IN01,DI,
200300073275,IN02,SD,
200300073300,IN01,DI,
200300073300,IN02,SD,
200300073325,IN01,DI,
200300073325,IN02,SD,
200300073350,IN01,DI,
200300073350,IN02,SD,
200300082600,IN01,DI,
200300082600,IN02,SD,
200300082625,IN01,DI,
200300082625,IN02,SD,
200300082650,IN01,DI,
200300082650,IN02,SD,
200300082675,IN01,DI,
200300082675,IN02,SD,
200300082700,IN01,DI,
200300082700,IN02,SD,
200300082725,IN01,DI,
200300082725,IN02,SD,
200300082750,IN01,DI,
200300082750,IN02,SD,
200300082775,IN01,DI,
200300082775,IN02,SD,
200300082800,IN01,DI,
200300082800,IN02,SD,
200300082825,IN01,DI,
200300082825,IN02,SD,
200300082850,IN01,DI,
200300082850,IN02,SD,
200300092600,IN01,DI,
200300092625,IN01,DI,
200300092650,IN01,DI,
200300092675,IN01,DI,
200300092700,IN01,DI,
200300092725,IN01,DI,
200300092750,IN01,DI,
200300092775,IN01,DI,
200300092800,IN01,DI,
200300092825,IN01,DI,
200300092850,IN01,DI,
200300113100,IN01,DI,
200300113100,IN02,SD,
200300113125,IN01,DI,
200300113125,IN02,SD,
200300113150,IN01,DI,
200300113150,IN02,SD,
200300113175,IN01,DI,
200300113175,IN02,SD,
200300113200,IN01,DI,
200300113200,IN02,SD,
200300113225,IN01,DI,
200300113225,IN02,SD,
200300113250,IN01,DI,
200300113250,IN02,SD,
200300113275,IN01,DI,
200300113275,IN02,SD,
200300113300,IN01,DI,
200300113300,IN02,SD,
200300113325,IN01,DI,
200300113325,IN02,SD,
200300113350,IN01,DI,
200300113350,IN02,SD,
200300132600,IN01,DI,
200300132625,IN01,DI,
200300132650,IN01,DI,
200300132675,IN01,DI,
200300132700,IN01,DI,
200300132725,IN01,DI,
200300132750,IN01,DI,
200300132775,IN01,DI,
200300132800,IN01,DI,
200300132825,IN01,DI,
200300132850,IN01,DI,
200300271550,IN01,DI,
200300271575,IN01,DI,
200300271600,IN01,DI,
200300271625,IN01,DI,
200300271650,IN01,DI,
200300271675,IN01,DI,
200300271700,IN01,DI,
200300282950,IN01,DI,
200300282950,IN02,SD,
200300282975,IN02,SD,
200300283000,IN01,DI,
200300283000,IN02,SD,
200300283025,IN02,SD,
200300283050,IN02,SD,
200300283075,IN02,SD,
200300283100,IN01,DI,
200300283100,IN02,SD,
200300283125,IN01,DI,
200300283125,IN02,SD,
200300283150,IN01,DI,
200300283150,IN02,SD,
200300283175,IN01,DI,
200300283175,IN02,SD,
200300283200,IN01,DI,
200300283200,IN02,SD,
200300283225,IN01,DI,
200300283225,IN02,SD,
200300283250,IN01,DI,
200300283250,IN02,SD,
200300283275,IN01,DI,
200300283275,IN02,SD,
200300283300,IN01,DI,
200300283300,IN02,SD,
200300283325,IN01,DI,
200300283325,IN02,SD,
200300283350,IN01,DI,
200300283350,IN02,SD,
200300312400,IN01,DI,
200300312400,IN02,SD,
200300312500,IN01,DI,
200300312500,IN02,SD,
200300312600,IN01,DI,
200300312600,IN02,SD,
200300312625,IN01,DI,
200300312625,IN02,SD,
200300312650,IN01,DI,
200300312650,IN02,SD,
200300312675,IN01,DI,
200300312675,IN02,SD,
200300312700,IN01,DI,
