Billing Document,Item,Billed Quantity,Net Value,Sales document,Sales Document Item,Material
90002232,15,28.0,171185.05,10000780.0,10,200300013350
90002232,16,45.0,275118.82,10000780.0,10,200300013350
90002232,17,11.0,67251.27,10000780.0,10,200300013350
90002233,1,28.0,146055.0,5500000235.0,10,200300013250
90002233,2,28.0,146055.0,5500000235.0,10,200300013250
90002233,3,84.0,438165.0,5500000235.0,10,200300013250
90002233,4,180.0,938925.0,5500000235.0,10,200300013250
90002233,5,56.0,292110.0,5500000235.0,10,200300013250
90002233,6,84.0,438165.0,5500000235.0,10,200300013250
90002233,7,28.0,146055.0,5500000235.0,10,200300013250
90002233,8,28.0,146055.0,5500000235.0,10,200300013250
90002234,10,28.0,168805.01,10000724.0,10,200300013250
90002234,11,28.0,168805.01,10000724.0,10,200300013250
90002234,12,84.0,506415.04,10000724.0,10,200300013250
90002234,13,180.0,1085175.1,10000724.0,10,200300013250
90002234,14,56.0,337610.03,10000724.0,10,200300013250
90002234,15,84.0,506415.04,10000724.0,10,200300013250
90002234,16,28.0,168805.01,10000724.0,10,200300013250
90002234,17,28.0,168805.01,10000724.0,10,200300013250
90002235,1,2880000.0,1180800.0,5400000008.0,10,100800010013
90002235,2,27000.0,606354.12,5400000008.0,20,600020000301
90002236,1,2880000.0,1180800.0,5400000008.0,10,100800010013
90002236,2,27000.0,606354.12,5400000008.0,20,600020000301
90002237,1,11.0,58261.5,5500000239.0,10,200300013300
90002237,2,5.0,26482.5,5500000239.0,10,200300013300
90002237,3,7.0,37075.5,5500000239.0,10,200300013300
90002237,4,5.0,26482.5,5500000239.0,10,200300013300
90002237,5,28.0,148302.0,5500000239.0,10,200300013300
90002237,6,2.0,10593.0,5500000239.0,10,200300013300
90002237,7,81.0,429016.5,5500000239.0,10,200300013300
90002237,8,27.0,143005.5,5500000239.0,10,200300013300
90002237,9,29.0,153598.5,5500000239.0,10,200300013300
90002237,10,1.0,5296.5,5500000239.0,10,200300013300
90002237,11,56.0,296604.0,5500000239.0,10,200300013300
90002237,12,84.0,444906.0,5500000239.0,10,200300013300
90002237,13,28.0,148302.0,5500000239.0,10,200300013300
90002237,14,1.0,5296.5,5500000239.0,10,200300013300
90002237,15,18.0,95337.0,5500000239.0,10,200300013300
90002237,16,9.0,47668.5,5500000239.0,10,200300013300
90002237,17,29.0,153598.5,5500000239.0,10,200300013300
90002237,18,28.0,148302.0,5500000239.0,10,200300013300
90002237,19,55.0,291307.5,5500000239.0,10,200300013300
90002238,10,2.0,12209.99,10000770.0,10,200300013300
90002238,11,26.0,158729.92,10000770.0,10,200300013300
90002238,12,28.0,170939.92,10000770.0,10,200300013300
90002238,13,18.0,109889.95,10000770.0,10,200300013300
90002238,14,8.0,48839.98,10000770.0,10,200300013300
90002238,15,2.0,12209.99,10000770.0,10,200300013300
90002238,16,1.0,6105.0,10000770.0,10,200300013300
90002239,1,28.0,148302.0,5500000230.0,20,200300013300
90002239,2,56.0,296604.0,5500000230.0,20,200300013300
90002239,3,5.0,26482.5,5500000230.0,20,200300013300
90002239,4,6.0,31779.0,5500000230.0,20,200300013300
90002239,5,17.0,90040.5,5500000230.0,20,200300013300
90002239,6,81.0,429016.5,5500000230.0,20,200300013300
90002239,7,28.0,148302.0,5500000230.0,20,200300013300
90002239,8,3.0,15889.5,5500000230.0,20,200300013300
90002239,9,1.0,5296.5,5500000230.0,20,200300013300
90002239,10,6.0,31779.0,5500000230.0,20,200300013300
90002239,11,21.0,111226.5,5500000230.0,20,200300013300
90002239,12,56.0,301098.0,5500000230.0,30,200300013350
90002239,13,28.0,150549.0,5500000230.0,30,200300013350
90002239,14,84.0,451647.0,5500000230.0,30,200300013350
90002239,15,2.0,10753.5,5500000230.0,30,200300013350
90002239,16,26.0,139795.5,5500000230.0,30,200300013350
90002239,17,24.0,129042.0,5500000230.0,30,200300013350
90002239,18,4.0,21507.0,5500000230.0,30,200300013350
90002239,19,28.0,150549.0,5500000230.0,30,200300013350
90002240,10,2.0,10955.99,10000629.0,10,200300013300
90002240,11,1.0,5477.99,10000629.0,10,200300013300
90002240,12,20.0,109559.89,10000629.0,10,200300013300
90002240,13,26.0,142427.87,10000629.0,10,200300013300
90002240,14,11.0,60257.94,10000629.0,10,200300013300
90002240,15,16.0,87647.92,10000629.0,10,200300013300
90002241,1,28.0,146055.0,5500000230.0,10,200300013250
90002241,2,28.0,146055.0,5500000230.0,10,200300013250
90002241,3,84.0,438165.0,5500000230.0,10,200300013250
90002241,4,56.0,292110.0,5500000230.0,10,200300013250
90002242,1,28.0,148302.0,5500000239.0,10,200300013300
90002242,2,28.0,148302.0,5500000239.0,10,200300013300
90002242,3,3.0,15889.5,5500000239.0,10,200300013300
90002242,4,53.0,280714.5,5500000239.0,10,200300013300
90002242,5,21.0,111226.5,5500000239.0,10,200300013300
90002242,6,1.0,5296.5,5500000239.0,10,200300013300
90002242,7,6.0,31779.0,5500000239.0,10,200300013300
90002242,8,28.0,148302.0,5500000239.0,10,200300013300
90002242,9,28.0,148302.0,5500000239.0,10,200300013300
90002243,1,32.0,169488.0,5500000228.0,10,200300013300
90002243,2,28.0,148302.0,5500000228.0,10,200300013300
90002243,3,56.0,296604.0,5500000228.0,10,200300013300
90002243,4,72.0,381348.0,5500000228.0,10,200300013300
90002243,5,28.0,148302.0,5500000228.0,10,200300013300
90002243,6,80.0,423720.0,5500000228.0,10,200300013300
90002243,7,4.0,21186.0,5500000228.0,10,200300013300
90002244,10,32.0,185856.0,10000665.0,10,200300013300
90002244,11,28.0,162624.0,10000665.0,10,200300013300
90002244,12,56.0,325248.0,10000665.0,10,200300013300
90002244,13,72.0,418176.0,10000665.0,10,200300013300
90002244,14,28.0,162624.0,10000665.0,10,200300013300
90002244,15,80.0,464640.0,10000665.0,10,200300013300
90002244,16,4.0,23232.0,10000665.0,10,200300013300
90002245,10,23.0,125993.96,10000788.0,10,200300013300
90002245,11,5.0,27389.99,10000788.0,10,200300013300
90002245,12,28.0,153383.95,10000788.0,10,200300013300
90002245,13,18.0,98603.97,10000788.0,10,200300013300
90002245,14,10.0,54779.98,10000788.0,10,200300013300
90002245,15,28.0,153383.95,10000788.0,10,200300013300
90002245,16,25.0,136949.95,10000788.0,10,200300013300
90002245,17,3.0,16433.99,10000788.0,10,200300013300
90002245,18,27.0,147905.95,10000788.0,10,200300013300
90002245,19,1.0,5478.0,10000788.0,10,200300013300
90002245,20,27.0,147905.95,10000788.0,10,200300013300
90002245,21,1.0,5478.0,10000788.0,10,200300013300
90002245,22,19.0,104081.96,10000788.0,10,200300013300
90002245,23,1.0,5478.0,10000788.0,10,200300013300
90002246,10,27.0,165725.99,10000784.0,10,200300013300
90002246,11,1.0,6138.0,10000784.0,10,200300013300
90002246,12,23.0,141173.99,10000784.0,10,200300013300
90002246,20,26.0,162005.99,10000784.0,20,200300013350
90002246,21,2.0,12462.0,10000784.0,20,200300013350
90002246,22,28.0,174467.98,10000784.0,20,200300013350
90002246,23,28.0,174467.98,10000784.0,20,200300013350
90002246,24,28.0,174467.98,10000784.0,20,200300013350
90002246,25,19.0,118388.99,10000784.0,20,200300013350
90002246,26,9.0,56078.99,10000784.0,20,200300013350
90002246,27,20.0,124619.99,10000784.0,20,200300013350
90002246,28,4.0,24924.0,10000784.0,20,200300013350
90002247,1,10.0,40000.0,5500000247.0,10,200300013250
90002248,10,10.0,65000.0,10000800.0,10,200300013250
90002249,1,0.0,0.0,5400000010.0,10,100800010013
90002249,2,100.0,10000.0,5400000010.0,10,100800010013
90002250,10,1000.0,48100.0,60000036.0,10,200100453700
90002251,10,1000.0,48100.0,60000037.0,10,200100453700
90002252,10,100.0,48.1,60000038.0,10,200100453700
90002253,10,100.0,48.1,60000038.0,10,200100453700
90002254,10,100.0,48.1,60000038.0,10,200100453700
90002255,10,100.0,48.1,60000038.0,10,200100453700
90002256,10,100.0,48.1,60000038.0,10,200100453700
90002257,10,10.0,3360.0,60000039.0,10,200100453700
90002258,10,1000.0,48100.0,60000036.0,10,200100453700
90002259,10,1000.0,48100.0,60000036.0,10,200100453700
90002260,1000,1.0,10000.0,10000813.0,1000,290000000314
90002261,1000,1.0,10000.0,10000813.0,1000,290000000314
90002262,1000,1.0,10000.0,10000822.0,1000,290000000314
90002263,1000,1.0,100000.0,10000823.0,1000,290000000314
90002264,10,100.0,21760.0,60000040.0,10,200300073200
90002265,10,1000.0,481.0,60000041.0,10,200100453700
90002266,10,1000.0,481.0,60000041.0,10,200100453700
90002267,10,1000.0,481.0,60000041.0,10,200100453700
90002268,10,100.0,18500.0,60000042.0,10,200100453700
90002269,10,1000.0,481.0,60000043.0,10,200100453700
90002270,20,5.0,593.0,4000000003.0,20,202040703950
90002271,10,1.0,100000.0,10000824.0,10,110000000233
90002274,1000,1.0,3.8,10000829.0,1000,200199904000
90002275,10,3.0,3281.4,4000000004.0,10,202041203350
90002276,10,3.0,3281.4,4000000004.0,10,202041203350
90002277,10,3.0,3281.4,4000000004.0,10,202041203350
90002278,10,3.0,3281.4,4000000004.0,10,202041203350
90002279,10,3.0,3281.4,4000000004.0,10,202041203350
90002280,10,3.0,3281.4,4000000004.0,10,202041203350
90002281,10,3.0,3281.4,4000000004.0,10,202041203350
90002282,10,3.0,3301.5,4000000004.0,10,202041203350
90002283,10,3.0,3301.5,4000000004.0,10,202041203350
90002284,10,25.0,2550.0,4000000005.0,10,200100023400
90002284,11,25.0,2550.0,4000000005.0,10,200100023400
90002285,10,18.0,0.0,4000000005.0,10,200100023400
90002287,1,10.0,0.0,5500000248.0,10,300100010008
90002288,1,10.0,0.0,5500000248.0,10,300100010008
90002289,1,10.0,10000.0,5500000248.0,10,300100010008
90002290,10,25.0,2550.0,4000000005.0,10,200100023400
90002290,11,25.0,2550.0,4000000005.0,10,200100023400
90002291,10,5.0,500.0,10000917.0,10,110000004880
90002292,10,5.0,500.0,10000917.0,10,110000004880
90002293,10,5.0,500.0,10000917.0,10,110000004880
90002294,10,5.0,500.0,10000917.0,10,110000004880
90002295,10,5.0,500.0,10000917.0,10,110000004880
90002297,10,2.0,23046.0,4000000008.0,10,200300053300
90002298,10,5.0,500.0,10000917.0,10,110000004880
90002299,10,5.0,680.0,10000922.0,10,200100023400
90002300,10,5.0,680.0,10000922.0,10,200100023400
90002301,10,5.0,680.0,10000922.0,10,200100023400
90002302,10,5.0,680.0,10000922.0,10,200100023400
90002303,10,5.0,680.0,10000922.0,10,200100023400
90002304,10,5.0,680.0,10000922.0,10,200100023400
90002305,10,5.0,680.0,10000922.0,10,200100023400
90002306,10,5.0,680.0,10000922.0,10,200100023400
90002307,10,5.0,680.0,10000922.0,10,200100023400
90002308,10,1.0,115.6,4000000010.0,10,200100023400
90002309,10,1.0,115.6,4000000010.0,10,200100023400
90002310,10,1.0,115.6,4000000010.0,10,200100023400
90002311,10,1.0,115.6,4000000010.0,10,200100023400
90002312,10,1.0,115.6,4000000010.0,10,200100023400
90002313,10,1.0,115.6,4000000010.0,10,200100023400
90002314,1,100.0,2210.0,10000479.0,10,200200160300
90002314,2,90.0,3672.0,10000479.0,20,200200190600
90002314,3,140.0,9100.0,10000479.0,30,200200211000
90002315,1,140.0,741510.0,5500000234.0,20,200300013300
90002315,2,28.0,148302.0,5500000234.0,20,200300013300
90002315,3,56.0,296604.0,5500000234.0,20,200300013300
90002315,4,56.0,296604.0,5500000234.0,20,200300013300
90002315,5,224.0,1186416.0,5500000234.0,20,200300013300
90002316,1,140.0,1386000.0,5500000234.0,20,200300013300
90002316,2,28.0,277200.0,5500000234.0,20,200300013300
90002316,3,56.0,554400.0,5500000234.0,20,200300013300
90002316,4,56.0,554400.0,5500000234.0,20,200300013300
90002316,5,224.0,2217600.0,5500000234.0,20,200300013300
90002318,10,304.0,26448.0,4000000001.0,10,200100043000
90002318,11,393.0,34191.0,4000000001.0,10,200100043000
90002318,12,3.0,261.0,4000000001.0,10,200100043000
90002319,10,304.0,29101.06,4000000001.0,10,200100043000
90002319,11,393.0,34191.0,4000000001.0,10,200100043000
90002319,12,3.0,261.0,4000000001.0,10,200100043000
90002320,10,304.0,29101.06,4000000001.0,10,200100043000
90002320,11,393.0,34191.0,4000000001.0,10,200100043000
90002320,12,3.0,261.0,4000000001.0,10,200100043000
90002321,10,304.0,29101.5,4000000001.0,10,200100043000
90002321,11,393.0,36844.5,4000000001.0,10,200100043000
90002321,12,3.0,2914.5,4000000001.0,10,200100043000
90002322,10,304.0,29101.5,4000000001.0,10,200100043000
90002322,11,393.0,36844.5,4000000001.0,10,200100043000
90002322,12,3.0,2914.5,4000000001.0,10,200100043000
90002323,10,0.0,0.0,4000000001.0,10,200100043000
90002323,11,304.0,26448.0,4000000001.0,10,200100043000
90002323,12,393.0,34191.0,4000000001.0,10,200100043000
90002323,13,3.0,261.0,4000000001.0,10,200100043000
90002324,10,0.0,0.0,4000000001.0,10,200100043000
90002324,11,304.0,26448.0,4000000001.0,10,200100043000
90002324,12,393.0,34191.0,4000000001.0,10,200100043000
90002324,13,3.0,261.0,4000000001.0,10,200100043000
90002325,10,304.0,29101.5,4000000001.0,10,200100043000
90002325,11,393.0,36844.5,4000000001.0,10,200100043000
90002325,12,3.0,2914.5,4000000001.0,10,200100043000
90002326,10,1.0,6164.0,10000775.0,10,200300013350
90002326,11,18.0,110951.96,10000775.0,10,200300013350
90002326,12,62.0,382167.86,10000775.0,10,200300013350
90002326,13,10.0,61639.98,10000775.0,10,200300013350
90002327,10,0.0,0.0,10000775.0,10,200300013350
90002327,11,1.0,6164.0,10000775.0,10,200300013350
90002327,12,18.0,110951.96,10000775.0,10,200300013350
90002327,13,62.0,382167.86,10000775.0,10,200300013350
90002327,14,10.0,61639.98,10000775.0,10,200300013350
90002328,10,0.0,0.0,10000775.0,10,200300013350
90002328,11,1.0,6164.0,10000775.0,10,200300013350
90002328,12,18.0,110951.96,10000775.0,10,200300013350
90002328,13,62.0,382167.86,10000775.0,10,200300013350
90002328,14,10.0,61639.98,10000775.0,10,200300013350
90002329,10,1.0,6164.0,10000775.0,10,200300013350
90002329,11,18.0,110951.96,10000775.0,10,200300013350
90002329,12,62.0,382167.86,10000775.0,10,200300013350
90002329,13,10.0,61639.98,10000775.0,10,200300013350
90002330,10,1.0,6164.0,10000775.0,10,200300013350
90002330,11,18.0,110951.96,10000775.0,10,200300013350
90002330,12,62.0,382167.86,10000775.0,10,200300013350
90002330,13,10.0,61639.98,10000775.0,10,200300013350
90002331,10,0.0,0.0,10000775.0,10,200300013350
90002331,11,1.0,6164.0,10000775.0,10,200300013350
90002331,12,18.0,110951.96,10000775.0,10,200300013350
90002331,13,62.0,382167.86,10000775.0,10,200300013350
90002331,14,10.0,61639.98,10000775.0,10,200300013350
90002332,10,0.0,0.0,10000775.0,10,200300013350
90002332,11,1.0,6164.0,10000775.0,10,200300013350
90002332,12,18.0,110951.96,10000775.0,10,200300013350
90002332,13,62.0,382167.86,10000775.0,10,200300013350
90002332,14,10.0,61639.98,10000775.0,10,200300013350
90002333,10,0.0,0.0,10000775.0,10,200300013350
90002333,11,1.0,6164.0,10000775.0,10,200300013350
90002333,12,18.0,110951.96,10000775.0,10,200300013350
90002333,13,62.0,382167.86,10000775.0,10,200300013350
90002333,14,10.0,61639.98,10000775.0,10,200300013350
90002334,10,0.0,0.0,10000775.0,10,200300013350
90002334,11,1.0,6164.0,10000775.0,10,200300013350
90002334,12,18.0,110951.96,10000775.0,10,200300013350
90002334,13,62.0,382167.86,10000775.0,10,200300013350
90002334,14,10.0,61639.98,10000775.0,10,200300013350
90002335,10,0.0,0.0,10000775.0,10,200300013350
90002335,11,1.0,6164.0,10000775.0,10,200300013350
90002335,12,18.0,110951.96,10000775.0,10,200300013350
90002335,13,62.0,382167.86,10000775.0,10,200300013350
90002335,14,10.0,61639.98,10000775.0,10,200300013350
90002336,10,0.0,0.0,10000775.0,10,200300013350
90002336,11,1.0,6164.0,10000775.0,10,200300013350
90002336,12,18.0,110951.96,10000775.0,10,200300013350
90002336,13,62.0,382167.86,10000775.0,10,200300013350
90002336,14,10.0,61639.98,10000775.0,10,200300013350
90002337,10,0.0,0.0,10000775.0,10,200300013350
90002337,11,1.0,6164.0,10000775.0,10,200300013350
90002337,12,18.0,110951.96,10000775.0,10,200300013350
90002337,13,62.0,382167.86,10000775.0,10,200300013350
90002337,14,10.0,61639.98,10000775.0,10,200300013350
90002338,10,0.0,0.0,10000775.0,10,200300013350
90002338,11,1.0,6164.0,10000775.0,10,200300013350
90002338,12,18.0,110951.96,10000775.0,10,200300013350
90002338,13,62.0,382167.86,10000775.0,10,200300013350
90002338,14,10.0,61639.98,10000775.0,10,200300013350
90002339,10,10.0,0.0,60000049.0,10,200300013350
90002339,20,5.0,0.0,60000049.0,20,200300013350
90002339,30,5.0,0.0,60000049.0,30,200300013350
90002340,10,10.0,0.0,60000049.0,10,200300013350
90002340,20,5.0,0.0,60000049.0,20,200300013350
90002340,30,5.0,0.0,60000049.0,30,200300013350
90002341,10,10.0,0.0,60000049.0,10,200300013350
90002341,20,5.0,0.0,60000049.0,20,200300013350
90002341,30,5.0,0.0,60000049.0,30,200300013350
90002342,10,10.0,0.0,60000049.0,10,200300013350
90002342,20,5.0,0.0,60000049.0,20,200300013350
90002342,30,5.0,0.0,60000049.0,30,200300013350
90002343,10,2.0,6.66,60000050.0,10,200300013350
90002343,20,5.0,16.66,60000050.0,20,200300013350
90002343,30,5.0,16.66,60000050.0,30,200300013350
90002344,10,5.0,17.14,60000051.0,10,200100013450
90002345,10,304.0,29101.5,4000000001.0,10,200100043000
90002345,11,393.0,36844.5,4000000001.0,10,200100043000
90002345,12,3.0,2914.5,4000000001.0,10,200100043000
90002346,10,304.0,29101.5,4000000001.0,10,200100043000
90002346,11,393.0,34191.0,4000000001.0,10,200100043000
90002346,12,3.0,261.0,4000000001.0,10,200100043000
90002347,10,0.0,0.0,4000000001.0,10,200100043000
90002348,1,37.0,193001.25,5500000134.0,10,200300013250
90002348,2,57.0,297326.25,5500000134.0,10,200300013250
90002348,3,37.0,193001.25,5500000134.0,10,200300013250
90002348,4,1.0,5216.25,5500000134.0,10,200300013250
90002348,5,42.0,219082.5,5500000134.0,10,200300013250
90002348,6,40.0,208650.0,5500000134.0,10,200300013250
90002348,7,48.0,250380.0,5500000134.0,10,200300013250
90002348,8,29.0,151271.25,5500000134.0,10,200300013250
90002348,9,24.0,125190.0,5500000134.0,10,200300013250
90002348,10,4.0,20865.0,5500000134.0,10,200300013250
90002348,11,4.0,20865.0,5500000134.0,10,200300013250
90002348,12,5.0,26081.25,5500000134.0,10,200300013250
90002349,1,28.0,150549.0,5500000147.0,10,200300013350
90002349,2,224.0,1204392.0,5500000147.0,10,200300013350
90002349,3,28.0,150549.0,5500000147.0,10,200300013350
90002349,4,56.0,301098.0,5500000147.0,10,200300013350
90002350,1,28.0,281400.0,5500000147.0,10,200300013350
90002350,2,224.0,2251200.0,5500000147.0,10,200300013350
90002350,3,28.0,281400.0,5500000147.0,10,200300013350
90002350,4,56.0,562800.0,5500000147.0,10,200300013350
90002350,5,112.0,1092000.0,5500000147.0,20,202038003250
90002351,10,3.0,3301.5,4000000004.0,10,202041203350
90002352,10,3.0,111.0,4000000004.0,10,202041203350
90002353,10,1000.0,481.0,60000043.0,10,200100453700
90002354,10,1000.0,481.0,60000043.0,10,200100453700
90002355,10,2.0,19500.0,10000926.0,10,200300013250
90002356,10,2.0,19500.0,10000926.0,10,200300013250
90002357,10,2.0,19500.0,10000926.0,10,200300013250
90002358,10,2.0,19500.0,10000926.0,10,200300013250
90002359,10,2.0,19500.0,10000928.0,10,200300013250
90002360,10,2.0,19500.0,10000928.0,10,200300013250
90002361,10,2.0,21450.0,10000928.0,10,200300013250
90002362,10,1.0,6164.0,10000775.0,10,200300013350
90002362,11,18.0,110951.96,10000775.0,10,200300013350
90002362,12,62.0,382167.86,10000775.0,10,200300013350
90002362,13,10.0,61639.98,10000775.0,10,200300013350
90002363,1000,1.0,3.8,10000829.0,1000,200199904000
90002364,1,1.0,3.8,10000829.0,1000,200199904000
90002365,10,2.0,6.67,60000052.0,10,200300013300
90002366,10,112.0,691600.0,10000114.0,10,202038003250
90002367,10,168.0,961884.15,10000069.0,10,200300053300
90002367,11,84.0,480942.08,10000069.0,10,200300053300
90002367,20,252.0,1420965.22,10000069.0,20,200300053250
90002368,10,84.0,480941.9,10000069.0,10,200300053300
90002369,10,84.0,480941.9,10000069.0,10,200300053300
