Doc. Condition No.,ItemNo,Step Number,Counter,Condition Type,Calculation Type,Amount,Currency,Condition Unit,Value
1000032622,4,15,1,ZA00,A,0.0,,,0.0
1000032623,5,15,1,ZA00,A,0.0,,,0.0
1000032624,6,15,1,ZA00,A,0.0,,,0.0
1000032625,47,15,1,ZA00,A,0.0,,,0.0
1000032626,49,15,1,ZA00,A,0.0,,,0.0
1000032627,50,15,1,ZA00,A,0.0,,,0.0
1000032628,51,15,1,ZA00,A,0.0,,,0.0
1000032629,52,15,1,ZA00,A,0.0,,,0.0
1000032630,53,15,1,ZA00,A,0.0,,,0.0
1000032631,54,15,1,ZA00,A,0.0,,,0.0
1000032632,55,15,1,ZA00,A,0.0,,,0.0
1000032633,56,15,1,ZA00,A,0.0,,,0.0
1000032634,57,15,1,ZA00,A,0.0,,,0.0
1000032639,2,15,1,ZA00,A,0.0,,,0.0
1000032644,3,15,1,ZA00,A,0.0,,,0.0
1000032649,3,15,1,ZA00,A,0.0,,,0.0
1000032660,3,15,1,ZA00,A,0.0,,,0.0
1000032662,4,15,1,ZA00,A,0.0,,,0.0
1000032664,5,15,1,ZA00,A,0.0,,,0.0
1000032666,6,15,1,ZA00,A,0.0,,,0.0
1000032673,3,15,1,ZA00,A,0.0,,,0.0
1000032675,4,15,1,ZA00,A,0.0,,,0.0
1000032680,3,15,1,ZA00,A,0.0,,,0.0
1000032685,3,15,1,ZA00,A,0.0,,,0.0
1000032690,3,15,1,ZA00,A,0.0,,,0.0
1000032711,3,15,1,ZA00,A,0.0,,,0.0
1000032713,4,15,1,ZA00,A,0.0,,,0.0
1000032715,5,15,1,ZA00,A,0.0,,,0.0
1000032717,6,15,1,ZA00,A,0.0,,,0.0
1000032719,7,15,1,ZA00,A,0.0,,,0.0
1000032721,8,15,1,ZA00,A,0.0,,,0.0
1000032723,9,15,1,ZA00,A,0.0,,,0.0
1000032725,10,15,1,ZA00,A,0.0,,,0.0
1000032727,11,15,1,ZA00,A,0.0,,,0.0
1000032732,3,15,1,ZA00,A,0.0,,,0.0
1000032737,3,15,1,ZA00,A,0.0,,,0.0
1000032739,2,15,1,ZA00,A,0.0,,,0.0
1000032741,2,15,1,ZA00,A,0.0,,,0.0
1000032745,2,15,1,ZA00,A,0.0,,,0.0
1000032746,2,15,1,ZA00,A,0.0,,,0.0
1000032747,3,15,1,ZA00,A,0.0,,,0.0
1000032757,2,15,1,ZA00,A,0.0,,,0.0
1000032758,3,15,1,ZA00,A,0.0,,,0.0
1000032761,2,15,1,ZA00,A,0.0,,,0.0
1000032762,3,15,1,ZA00,A,0.0,,,0.0
1000032764,2,15,1,ZA00,A,0.0,,,0.0
1000032768,2,15,1,ZA00,A,0.0,,,0.0
1000032770,2,15,1,ZA00,A,0.0,,,0.0
1000032772,2,15,1,ZA00,A,0.0,,,0.0
1000032774,2,15,1,ZA00,A,0.0,,,0.0
1000032782,2,15,1,ZA00,A,0.0,,,0.0
1000032789,3,15,1,ZA00,A,0.0,,,0.0
1000032794,3,15,1,ZA00,A,0.0,,,0.0
1000032799,3,15,1,ZA00,A,0.0,,,0.0
1000032804,3,15,1,ZA00,A,0.0,,,0.0
1000032809,3,15,1,ZA00,A,0.0,,,0.0
1000032814,3,15,1,ZA00,A,0.0,,,0.0
1000032819,3,15,1,ZA00,A,0.0,,,0.0
1000032824,3,15,1,ZA00,A,0.0,,,0.0
1000032829,3,15,1,ZA00,A,0.0,,,0.0
1000032834,2,15,1,ZA00,A,0.0,,,0.0
1000032840,2,15,1,ZA00,A,0.0,,,0.0
1000032842,2,15,1,ZA00,A,0.0,,,0.0
1000032844,2,15,1,ZA00,A,0.0,,,0.0
1000032846,2,15,1,ZA00,A,0.0,,,0.0
1000032852,43,15,1,ZA00,A,0.0,,,0.0
1000032852,44,15,1,ZA00,A,0.0,,,0.0
1000032854,2,15,1,ZA00,A,0.0,,,0.0
1000032860,2,15,1,ZA00,A,0.0,,,0.0
1000032864,2,15,1,ZA00,A,0.0,,,0.0
1000032870,2,15,1,ZA00,A,0.0,,,0.0
1000032874,2,15,1,ZA00,A,0.0,,,0.0
1000032876,43,15,1,ZA00,A,0.0,,,0.0
1000032878,2,15,1,ZA00,A,0.0,,,0.0
1000032884,2,15,1,ZA00,A,0.0,,,0.0
1000032890,2,15,1,ZA00,A,0.0,,,0.0
1000032896,2,15,1,ZA00,A,0.0,,,0.0
1000032900,2,15,1,ZA00,A,0.0,,,0.0
1000032902,43,15,1,ZA00,A,0.0,,,0.0
1000032904,84,15,1,ZA00,A,0.0,,,0.0
1000032906,125,15,1,ZA00,A,0.0,,,0.0
1000032908,166,15,1,ZA00,A,0.0,,,0.0
1000032910,207,15,1,ZA00,A,0.0,,,0.0
1000032912,248,15,1,ZA00,A,0.0,,,0.0
1000032914,289,15,1,ZA00,A,0.0,,,0.0
1000032916,330,15,1,ZA00,A,0.0,,,0.0
1000032918,371,15,1,ZA00,A,0.0,,,0.0
1000032920,412,15,1,ZA00,A,0.0,,,0.0
1000032922,453,15,1,ZA00,A,0.0,,,0.0
1000032924,2,15,1,ZA00,A,0.0,,,0.0
1000032929,2,15,1,ZA00,A,0.0,,,0.0
1000032933,2,15,1,ZA00,A,0.0,,,0.0
1000032935,43,15,1,ZA00,A,0.0,,,0.0
1000032941,166,15,1,ZA00,A,0.0,,,0.0
1000032947,2,15,1,ZA00,A,0.0,,,0.0
1000032953,2,15,1,ZA00,A,0.0,,,0.0
1000032955,2,15,1,ZA00,A,0.0,,,0.0
1000032958,2,15,1,ZA00,A,0.0,,,0.0
1000032959,4,15,1,ZA00,A,0.0,,,0.0
1000032960,6,15,1,ZA00,A,0.0,,,0.0
1000032961,8,15,1,ZA00,A,0.0,,,0.0
1000032962,9,15,1,ZA00,A,0.0,,,0.0
1000032973,2,15,1,ZA00,A,0.0,,,0.0
1000032979,2,15,1,ZA00,A,0.0,,,0.0
1000032985,2,15,1,ZA00,A,0.0,,,0.0
1000033005,2,15,1,ZA00,A,0.0,,,0.0
1000033010,2,15,1,ZA00,A,0.0,,,0.0
1000033020,2,15,1,ZA00,A,0.0,,,0.0
1000033025,2,15,1,ZA00,A,0.0,,,0.0
1000033045,2,15,1,ZA00,A,0.0,,,0.0
1000033045,3,15,1,ZA00,A,0.0,,,0.0
1000033045,4,15,1,ZA00,A,0.0,,,0.0
1000033045,5,15,1,ZA00,A,0.0,,,0.0
1000033045,6,15,1,ZA00,A,0.0,,,0.0
1000033045,7,15,1,ZA00,A,0.0,,,0.0
1000033045,8,15,1,ZA00,A,0.0,,,0.0
1000033045,9,15,1,ZA00,A,0.0,,,0.0
1000033045,10,15,1,ZA00,A,0.0,,,0.0
1000033045,11,15,1,ZA00,A,0.0,,,0.0
1000033069,2,15,1,ZA00,A,0.0,,,0.0
1000033069,3,15,1,ZA00,A,0.0,,,0.0
1000033069,4,15,1,ZA00,A,0.0,,,0.0
1000033069,5,15,1,ZA00,A,0.0,,,0.0
1000033069,6,15,1,ZA00,A,0.0,,,0.0
1000033069,7,15,1,ZA00,A,0.0,,,0.0
1000033079,2,15,1,ZA00,A,0.0,,,0.0
1000033079,3,15,1,ZA00,A,0.0,,,0.0
1000033079,4,15,1,ZA00,A,0.0,,,0.0
1000033079,5,15,1,ZA00,A,0.0,,,0.0
1000033079,6,15,1,ZA00,A,0.0,,,0.0
1000033079,7,15,1,ZA00,A,0.0,,,0.0
1000033089,2,15,1,ZA00,A,0.0,,,0.0
1000033089,3,15,1,ZA00,A,0.0,,,0.0
1000033089,4,15,1,ZA00,A,0.0,,,0.0
1000033089,5,15,1,ZA00,A,0.0,,,0.0
1000033089,6,15,1,ZA00,A,0.0,,,0.0
1000033089,7,15,1,ZA00,A,0.0,,,0.0
1000033111,2,15,1,ZA00,A,0.0,,,0.0
1000033119,4,15,1,ZA00,A,0.0,,,0.0
1000033119,5,15,1,ZA00,A,0.0,,,0.0
1000033119,6,15,1,ZA00,A,0.0,,,0.0
1000033123,2,15,1,ZA00,A,0.0,,,0.0
1000033127,2,15,1,ZA00,A,0.0,,,0.0
1000033131,2,15,1,ZA00,A,0.0,,,0.0
1000033135,2,15,1,ZA00,A,0.0,,,0.0
1000033136,43,15,1,ZA00,A,0.0,,,0.0
1000033137,84,15,1,ZA00,A,0.0,,,0.0
1000033138,125,15,1,ZA00,A,0.0,,,0.0
1000033139,166,15,1,ZA00,A,0.0,,,0.0
1000033140,207,15,1,ZA00,A,0.0,,,0.0
1000033141,248,15,1,ZA00,A,0.0,,,0.0
1000033145,2,15,1,ZA00,A,0.0,,,0.0
1000033147,3,15,1,ZA00,A,0.0,,,0.0
1000033147,4,15,1,ZA00,A,0.0,,,0.0
1000033151,2,15,1,ZA00,A,0.0,,,0.0
1000033155,2,15,1,ZA00,A,0.0,,,0.0
1000033161,2,15,1,ZA00,A,0.0,,,0.0
1000033165,2,15,1,ZA00,A,0.0,,,0.0
1000033168,2,15,1,ZA00,A,0.0,,,0.0
1000033169,2,15,1,ZA00,A,0.0,,,0.0
1000033170,43,15,1,ZA00,A,0.0,,,0.0
1000033171,44,15,1,ZA00,A,0.0,,,0.0
1000033172,45,15,1,ZA00,A,0.0,,,0.0
1000033173,125,15,1,ZA00,A,0.0,,,0.0
1000033174,166,15,1,ZA00,A,0.0,,,0.0
1000033175,207,15,1,ZA00,A,0.0,,,0.0
1000033176,248,15,1,ZA00,A,0.0,,,0.0
1000033177,289,15,1,ZA00,A,0.0,,,0.0
1000033178,330,15,1,ZA00,A,0.0,,,0.0
1000033182,2,15,1,ZA00,A,0.0,,,0.0
1000033184,2,15,1,ZA00,A,0.0,,,0.0
1000033189,2,15,1,ZA00,A,0.0,,,0.0
1000033190,43,15,1,ZA00,A,0.0,,,0.0
1000033191,84,15,1,ZA00,A,0.0,,,0.0
1000033192,125,15,1,ZA00,A,0.0,,,0.0
1000033193,166,15,1,ZA00,A,0.0,,,0.0
1000033194,207,15,1,ZA00,A,0.0,,,0.0
1000033200,2,15,1,ZA00,A,0.0,,,0.0
1000033204,2,15,1,ZA00,A,0.0,,,0.0
1000033208,2,15,1,ZA00,A,0.0,,,0.0
1000033216,2,15,1,ZA00,A,0.0,,,0.0
1000033220,2,15,1,ZA00,A,0.0,,,0.0
1000033224,2,15,1,ZA00,A,0.0,,,0.0
1000033232,3,15,1,ZA00,A,0.0,,,0.0
1000033232,4,15,1,ZA00,A,0.0,,,0.0
1000033261,2,15,1,ZA00,A,0.0,,,0.0
1000033265,2,15,1,ZA00,A,0.0,,,0.0
1000033273,2,15,1,ZA00,A,0.0,,,0.0
1000033279,3,15,1,ZA00,A,0.0,,,0.0
1000033279,4,15,1,ZA00,A,0.0,,,0.0
1000033290,3,15,1,ZA00,A,0.0,,,0.0
1000033292,2,15,1,ZA00,A,0.0,,,0.0
1000033296,2,15,1,ZA00,A,0.0,,,0.0
1000033303,2,15,1,ZA00,A,0.0,,,0.0
1000033304,4,15,1,ZA00,A,0.0,,,0.0
1000033305,2,15,1,ZA00,A,0.0,,,0.0
1000033307,2,15,1,ZA00,A,0.0,,,0.0
1000033311,2,15,1,ZA00,A,0.0,,,0.0
1000033317,2,15,1,ZA00,A,0.0,,,0.0
1000033321,2,15,1,ZA00,A,0.0,,,0.0
1000033325,2,15,1,ZA00,A,0.0,,,0.0
1000033329,2,15,1,ZA00,A,0.0,,,0.0
1000033333,2,15,1,ZA00,A,0.0,,,0.0
1000033339,2,15,1,ZA00,A,0.0,,,0.0
1000033340,162,15,1,ZA00,A,0.0,,,0.0
1000033342,2,15,1,ZA00,A,0.0,,,0.0
1000033344,2,15,1,ZA00,A,0.0,,,0.0
1000033387,2,15,1,ZA00,A,0.0,,,0.0
1000033389,2,15,1,ZA00,A,0.0,,,0.0
1000033391,2,15,1,ZA00,A,0.0,,,0.0
1000033394,2,15,1,ZA00,A,0.0,,,0.0
1000033396,2,15,1,ZA00,A,0.0,,,0.0
1000033400,2,15,1,ZA00,A,0.0,,,0.0
1000033402,43,15,1,ZA00,A,0.0,,,0.0
1000033406,2,15,1,ZA00,A,0.0,,,0.0
1000033408,4,15,1,ZA00,A,0.0,,,0.0
1000033410,6,15,1,ZA00,A,0.0,,,0.0
1000033412,8,15,1,ZA00,A,0.0,,,0.0
1000033414,10,15,1,ZA00,A,0.0,,,0.0
1000033416,12,15,1,ZA00,A,0.0,,,0.0
1000033418,14,15,1,ZA00,A,0.0,,,0.0
1000033420,16,15,1,ZA00,A,0.0,,,0.0
1000033422,18,15,1,ZA00,A,0.0,,,0.0
1000033424,20,15,1,ZA00,A,0.0,,,0.0
1000033426,22,15,1,ZA00,A,0.0,,,0.0
1000033436,2,15,1,ZA00,A,0.0,,,0.0
1000033442,2,15,1,ZA00,A,0.0,,,0.0
1000033446,2,15,1,ZA00,A,0.0,,,0.0
1000033448,2,15,1,ZA00,A,0.0,,,0.0
1000033449,4,15,1,ZA00,A,0.0,,,0.0
1000033450,6,15,1,ZA00,A,0.0,,,0.0
1000033451,8,15,1,ZA00,A,0.0,,,0.0
1000033452,10,15,1,ZA00,A,0.0,,,0.0
1000033453,12,15,1,ZA00,A,0.0,,,0.0
1000033454,14,15,1,ZA00,A,0.0,,,0.0
1000033455,16,15,1,ZA00,A,0.0,,,0.0
1000033456,18,15,1,ZA00,A,0.0,,,0.0
1000033457,20,15,1,ZA00,A,0.0,,,0.0
1000033458,22,15,1,ZA00,A,0.0,,,0.0
1000033462,2,15,1,ZA00,A,0.0,,,0.0
1000033464,2,15,1,ZA00,A,0.0,,,0.0
1000033466,2,15,1,ZA00,A,0.0,,,0.0
1000033470,2,15,1,ZA00,A,0.0,,,0.0
1000033472,2,15,1,ZA00,A,0.0,,,0.0
1000033474,2,15,1,ZA00,A,0.0,,,0.0
1000033479,2,15,1,ZA00,A,0.0,,,0.0
1000033481,2,15,1,ZA00,A,0.0,,,0.0
1000033483,2,15,1,ZA00,A,0.0,,,0.0
1000033485,2,15,1,ZA00,A,0.0,,,0.0
1000033487,2,15,1,ZA00,A,0.0,,,0.0
1000033489,2,15,1,ZA00,A,0.0,,,0.0
1000033493,2,15,1,ZA00,A,0.0,,,0.0
1000033495,2,15,1,ZA00,A,0.0,,,0.0
1000033497,2,15,1,ZA00,A,0.0,,,0.0
1000033499,2,15,1,ZA00,A,0.0,,,0.0
1000033501,2,15,1,ZA00,A,0.0,,,0.0
1000033522,3,15,1,ZA00,A,0.0,,,0.0
1000033537,2,15,1,ZA00,A,0.0,,,0.0
1000033547,2,15,1,ZA00,A,0.0,,,0.0
1000033553,42,15,1,ZA00,A,0.0,,,0.0
1000033558,2,15,1,ZA00,A,0.0,,,0.0
1000033560,42,15,1,ZA00,A,0.0,,,0.0
1000033562,2,15,1,ZA00,A,0.0,,,0.0
1000033563,43,15,1,ZA00,A,0.0,,,0.0
1000033564,44,15,1,ZA00,A,0.0,,,0.0
1000033565,45,15,1,ZA00,A,0.0,,,0.0
1000033566,46,15,1,ZA00,A,0.0,,,0.0
1000033567,47,15,1,ZA00,A,0.0,,,0.0
1000033573,2,15,1,ZA00,A,0.0,,,0.0
1000033577,2,15,1,ZA00,A,0.0,,,0.0
1000033581,2,15,1,ZA00,A,0.0,,,0.0
1000033583,2,15,1,ZA00,A,0.0,,,0.0
1000033587,2,15,1,ZA00,A,0.0,,,0.0
1000033589,2,15,1,ZA00,A,0.0,,,0.0
1000033591,42,15,1,ZA00,A,0.0,,,0.0
1000033593,2,15,1,ZA00,A,0.0,,,0.0
1000033595,4,15,1,ZA00,A,0.0,,,0.0
1000033597,6,15,1,ZA00,A,0.0,,,0.0
1000033599,8,15,1,ZA00,A,0.0,,,0.0
1000033601,2,15,1,ZA00,A,0.0,,,0.0
1000033603,2,15,1,ZA00,A,0.0,,,0.0
1000033605,42,15,1,ZA00,A,0.0,,,0.0
1000033607,3,15,1,ZA00,A,0.0,,,0.0
1000033607,4,15,1,ZA00,A,0.0,,,0.0
1000033611,2,15,1,ZA00,A,0.0,,,0.0
1000033615,2,15,1,ZA00,A,0.0,,,0.0
1000033621,2,15,1,ZA00,A,0.0,,,0.0
1000033623,2,15,1,ZA00,A,0.0,,,0.0
1000033626,2,15,1,ZA00,A,0.0,,,0.0
1000033628,2,15,1,ZA00,A,0.0,,,0.0
1000033630,2,15,1,ZA00,A,0.0,,,0.0
1000033633,2,15,1,ZA00,A,0.0,,,0.0
1000033635,2,15,1,ZA00,A,0.0,,,0.0
1000033637,4,15,1,ZA00,A,0.0,,,0.0
1000033639,2,15,1,ZA00,A,0.0,,,0.0
1000033641,2,15,1,ZA00,A,0.0,,,0.0
1000033643,43,15,1,ZA00,A,0.0,,,0.0
1000033645,84,15,1,ZA00,A,0.0,,,0.0
1000033647,2,15,1,ZA00,A,0.0,,,0.0
1000033649,4,15,1,ZA00,A,0.0,,,0.0
1000033651,6,15,1,ZA00,A,0.0,,,0.0
1000033653,2,15,1,ZA00,A,0.0,,,0.0
1000033655,2,15,1,ZA00,A,0.0,,,0.0
1000033657,2,15,1,ZA00,A,0.0,,,0.0
1000033659,2,15,1,ZA00,A,0.0,,,0.0
1000033663,2,15,1,ZA00,A,0.0,,,0.0
1000033665,2,15,1,ZA00,A,0.0,,,0.0
1000033666,4,15,1,ZA00,A,0.0,,,0.0
1000033667,6,15,1,ZA00,A,0.0,,,0.0
1000033670,3,15,1,ZA00,A,0.0,,,0.0
1000033670,4,15,1,ZA00,A,0.0,,,0.0
1000033678,4,15,1,ZA00,A,0.0,,,0.0
1000033678,5,15,1,ZA00,A,0.0,,,0.0
1000033678,6,15,1,ZA00,A,0.0,,,0.0
1000033682,2,15,1,ZA00,A,0.0,,,0.0
1000033683,4,15,1,ZA00,A,0.0,,,0.0
1000033684,6,15,1,ZA00,A,0.0,,,0.0
1000033685,8,15,1,ZA00,A,0.0,,,0.0
1000033687,2,15,1,ZA00,A,0.0,,,0.0
1000033691,85,15,1,ZA00,A,0.0,,,0.0
1000033697,82,15,1,ZA00,A,0.0,,,0.0
1000033706,2,15,1,ZA00,A,0.0,,,0.0
1000033715,2,15,1,ZA00,A,0.0,,,0.0
1000033717,2,15,1,ZA00,A,0.0,,,0.0
1000033727,5,15,1,ZA00,A,0.0,,,0.0
1000033727,6,15,1,ZA00,A,0.0,,,0.0
1000033727,7,15,1,ZA00,A,0.0,,,0.0
1000033727,8,15,1,ZA00,A,0.0,,,0.0
1000033738,2,15,1,ZA00,A,0.0,,,0.0
1000033744,2,15,1,ZA00,A,0.0,,,0.0
1000033745,2,15,1,ZA00,A,0.0,,,0.0
1000033747,6,15,1,ZA00,A,0.0,,,0.0
1000033747,7,15,1,ZA00,A,0.0,,,0.0
1000033747,8,15,1,ZA00,A,0.0,,,0.0
1000033747,9,15,1,ZA00,A,0.0,,,0.0
1000033747,10,15,1,ZA00,A,0.0,,,0.0
1000033753,2,15,1,ZA00,A,0.0,,,0.0
1000033757,2,15,1,ZA00,A,0.0,,,0.0
1000033758,2,15,1,ZA00,A,0.0,,,0.0
1000033760,2,15,1,ZA00,A,0.0,,,0.0
1000033763,2,15,1,ZA00,A,0.0,,,0.0
1000033764,2,15,1,ZA00,A,0.0,,,0.0
1000033766,2,15,1,ZA00,A,0.0,,,0.0
1000033823,9,15,1,ZA00,A,0.0,,,0.0
1000033823,10,15,1,ZA00,A,0.0,,,0.0
1000033823,11,15,1,ZA00,A,0.0,,,0.0
1000033823,12,15,1,ZA00,A,0.0,,,0.0
1000033823,13,15,1,ZA00,A,0.0,,,0.0
1000033823,14,15,1,ZA00,A,0.0,,,0.0
1000033823,15,15,1,ZA00,A,0.0,,,0.0
1000033823,16,15,1,ZA00,A,0.0,,,0.0
1000033828,2,15,1,ZA00,A,0.0,,,0.0
1000033830,43,15,1,ZA00,A,0.0,,,0.0
1000033832,43,15,1,ZA00,A,0.0,,,0.0
1000033847,2,15,1,ZA00,A,0.0,,,0.0
1000033853,2,15,1,ZA00,A,0.0,,,0.0
1000033868,2,15,1,ZA00,A,0.0,,,0.0
1000033880,2,15,1,ZA00,A,0.0,,,0.0
1000033890,2,15,1,ZA00,A,0.0,,,0.0
1000033891,42,15,1,ZA00,A,0.0,,,0.0
1000033892,43,15,1,ZA00,A,0.0,,,0.0
1000033896,2,15,1,ZA00,A,0.0,,,0.0
1000033897,3,15,1,ZA00,A,0.0,,,0.0
1000033905,2,15,1,ZA00,A,0.0,,,0.0
1000033906,3,15,1,ZA00,A,0.0,,,0.0
1000033907,4,15,1,ZA00,A,0.0,,,0.0
1000033912,2,15,1,ZA00,A,0.0,,,0.0
1000033915,2,15,1,ZA00,A,0.0,,,0.0
1000033917,2,15,1,ZA00,A,0.0,,,0.0
1000033921,2,15,1,ZA00,A,0.0,,,0.0
1000033923,2,15,1,ZA00,A,0.0,,,0.0
1000033927,2,15,1,ZA00,A,0.0,,,0.0
1000033935,2,15,1,ZA00,A,0.0,,,0.0
1000033936,43,15,1,ZA00,A,0.0,,,0.0
1000033937,84,15,1,ZA00,A,0.0,,,0.0
1000033941,3,15,1,ZA00,A,0.0,,,0.0
1000033941,4,15,1,ZA00,A,0.0,,,0.0
1000033949,2,15,1,ZA00,A,0.0,,,0.0
1000033965,2,15,1,ZA00,A,0.0,,,0.0
1000033970,2,15,1,ZA00,A,0.0,,,0.0
1000033976,2,15,1,ZA00,A,0.0,,,0.0
1000033980,2,15,1,ZA00,A,0.0,,,0.0
1000033984,2,15,1,ZA00,A,0.0,,,0.0
1000033990,2,15,1,ZA00,A,0.0,,,0.0
1000033994,2,15,1,ZA00,A,0.0,,,0.0
1000033998,2,15,1,ZA00,A,0.0,,,0.0
1000034006,2,15,1,ZA00,A,0.0,,,0.0
1000034008,3,15,1,ZA00,A,0.0,,,0.0
1000034008,4,15,1,ZA00,A,0.0,,,0.0
1000034012,2,15,1,ZA00,A,0.0,,,0.0
1000034022,4,15,1,ZA00,A,0.0,,,0.0
1000034022,5,15,1,ZA00,A,0.0,,,0.0
1000034022,6,15,1,ZA00,A,0.0,,,0.0
1000034026,2,15,1,ZA00,A,0.0,,,0.0
1000034033,2,15,1,ZA00,A,0.0,,,0.0
1000034039,2,15,1,ZA00,A,0.0,,,0.0
1000034041,2,15,1,ZA00,A,0.0,,,0.0
1000034042,3,15,1,ZA00,A,0.0,,,0.0
1000034043,43,15,1,ZA00,A,0.0,,,0.0
1000034044,83,15,1,ZA00,A,0.0,,,0.0
1000034046,2,15,1,ZA00,A,0.0,,,0.0
1000034052,2,15,1,ZA00,A,0.0,,,0.0
1000034054,2,15,1,ZA00,A,0.0,,,0.0
1000034056,2,15,1,ZA00,A,0.0,,,0.0
1000034058,2,15,1,ZA00,A,0.0,,,0.0
1000034059,43,15,1,ZA00,A,0.0,,,0.0
1000034061,2,15,1,ZA00,A,0.0,,,0.0
1000034068,2,15,1,ZA00,A,0.0,,,0.0
1000034074,2,15,1,ZA00,A,0.0,,,0.0
1000034081,2,15,1,ZA00,A,0.0,,,0.0
1000034091,10,15,1,ZA00,A,0.0,,,0.0
1000034091,11,15,1,ZA00,A,0.0,,,0.0
1000034091,12,15,1,ZA00,A,0.0,,,0.0
1000034091,13,15,1,ZA00,A,0.0,,,0.0
1000034091,14,15,1,ZA00,A,0.0,,,0.0
1000034091,15,15,1,ZA00,A,0.0,,,0.0
1000034091,16,15,1,ZA00,A,0.0,,,0.0
1000034091,17,15,1,ZA00,A,0.0,,,0.0
1000034091,18,15,1,ZA00,A,0.0,,,0.0
1000034097,10,15,1,ZA00,A,0.0,,,0.0
1000034097,11,15,1,ZA00,A,0.0,,,0.0
1000034097,12,15,1,ZA00,A,0.0,,,0.0
1000034097,13,15,1,ZA00,A,0.0,,,0.0
1000034097,14,15,1,ZA00,A,0.0,,,0.0
1000034097,15,15,1,ZA00,A,0.0,,,0.0
1000034097,16,15,1,ZA00,A,0.0,,,0.0
1000034097,17,15,1,ZA00,A,0.0,,,0.0
1000034097,18,15,1,ZA00,A,0.0,,,0.0
1000034103,2,15,1,ZA00,A,0.0,,,0.0
1000034129,2,15,1,ZA00,A,0.0,,,0.0
1000034135,2,15,1,ZA00,A,0.0,,,0.0
1000034139,2,15,1,ZA00,A,0.0,,,0.0
1000034151,2,15,1,ZA00,A,0.0,,,0.0
1000034157,3,15,1,ZA00,A,0.0,,,0.0
1000034157,4,15,1,ZA00,A,0.0,,,0.0
1000034161,6,15,1,ZA00,A,0.0,,,0.0
1000034161,7,15,1,ZA00,A,0.0,,,0.0
1000034161,8,15,1,ZA00,A,0.0,,,0.0
1000034161,9,15,1,ZA00,A,0.0,,,0.0
1000034161,10,15,1,ZA00,A,0.0,,,0.0
1000034170,3,15,1,ZA00,A,0.0,,,0.0
1000034170,4,15,1,ZA00,A,0.0,,,0.0
1000034185,2,15,1,ZA00,A,0.0,,,0.0
1000034189,2,15,1,ZA00,A,0.0,,,0.0
1000034201,2,15,1,ZA00,A,0.0,,,0.0
1000034205,2,15,1,ZA00,A,0.0,,,0.0
1000034209,2,15,1,ZA00,A,0.0,,,0.0
1000034213,2,15,1,ZA00,A,0.0,,,0.0
1000034217,2,15,1,ZA00,A,0.0,,,0.0
1000034222,2,15,1,ZA00,A,0.0,,,0.0
1000034224,2,15,1,ZA00,A,0.0,,,0.0
1000034234,2,15,1,ZA00,A,0.0,,,0.0
1000034236,2,15,1,ZA00,A,0.0,,,0.0
1000034238,2,15,1,ZA00,A,0.0,,,0.0
1000034238,3,15,1,ZA00,A,0.0,,,0.0
1000034238,4,15,1,ZA00,A,0.0,,,0.0
1000034238,5,15,1,ZA00,A,0.0,,,0.0
1000034238,6,15,1,ZA00,A,0.0,,,0.0
1000034238,7,15,1,ZA00,A,0.0,,,0.0
1000034240,2,15,1,ZA00,A,0.0,,,0.0
1000034240,3,15,1,ZA00,A,0.0,,,0.0
1000034240,4,15,1,ZA00,A,0.0,,,0.0
1000034240,5,15,1,ZA00,A,0.0,,,0.0
1000034240,6,15,1,ZA00,A,0.0,,,0.0
1000034240,7,15,1,ZA00,A,0.0,,,0.0
1000034244,2,15,1,ZA00,A,0.0,,,0.0
1000034247,2,15,1,ZA00,A,0.0,,,0.0
1000034249,43,15,1,ZA00,A,0.0,,,0.0
1000034251,84,15,1,ZA00,A,0.0,,,0.0
1000034253,2,15,1,ZA00,A,0.0,,,0.0
1000034255,43,15,1,ZA00,A,0.0,,,0.0
1000034257,2,15,1,ZA00,A,0.0,,,0.0
1000034259,43,15,1,ZA00,A,0.0,,,0.0
1000034261,2,15,1,ZA00,A,0.0,,,0.0
1000034263,2,15,1,ZA00,A,0.0,,,0.0
1000034265,43,15,1,ZA00,A,0.0,,,0.0
1000034267,2,15,1,ZA00,A,0.0,,,0.0
1000034269,2,15,1,ZA00,A,0.0,,,0.0
1000034271,4,15,1,ZA00,A,0.0,,,0.0
1000034296,2,15,1,ZA00,A,0.0,,,0.0
1000034296,3,15,1,ZA00,A,0.0,,,0.0
1000034296,4,15,1,ZA00,A,0.0,,,0.0
1000034296,5,15,1,ZA00,A,0.0,,,0.0
1000034296,6,15,1,ZA00,A,0.0,,,0.0
1000034296,7,15,1,ZA00,A,0.0,,,0.0
1000034298,2,15,1,ZA00,A,0.0,,,0.0
1000034298,3,15,1,ZA00,A,0.0,,,0.0
1000034298,4,15,1,ZA00,A,0.0,,,0.0
1000034298,5,15,1,ZA00,A,0.0,,,0.0
1000034298,6,15,1,ZA00,A,0.0,,,0.0
1000034298,7,15,1,ZA00,A,0.0,,,0.0
1000034300,2,15,1,ZA00,A,0.0,,,0.0
1000034302,43,15,1,ZA00,A,0.0,,,0.0
1000034304,2,15,1,ZA00,A,0.0,,,0.0
1000034307,2,15,1,ZA00,A,0.0,,,0.0
1000034312,3,15,1,ZA00,A,0.0,,,0.0
1000034317,3,15,1,ZA00,A,0.0,,,0.0
1000034322,3,15,1,ZA00,A,0.0,,,0.0
