Sales document,Created on,Sales Document Type,Sales Organization,Distribution Channel,Division,Sold-to Party
23000185.0,2025-02-14,ZQT4,IN11,DT,CD,1000012
23000186.0,2025-02-14,ZQT4,IN11,DT,CD,1000012
23000187.0,2025-02-14,ZQT4,IN11,DT,CD,1000012
23000188.0,2025-02-14,ZQT4,IN11,DT,CD,1000012
23000189.0,2025-02-14,ZQT4,IN11,DT,CD,1000012
23000190.0,2025-02-14,ZQT4,IN11,DT,CD,1000012
23000191.0,2025-02-14,ZQT4,IN11,DT,CD,1000012
23000192.0,2025-02-14,ZQT4,IN11,DT,CD,1000012
23000193.0,2025-02-14,ZQT4,IN11,DT,CD,1000012
23000194.0,2025-02-14,ZQT4,IN11,DT,CD,1000012
23000195.0,2025-02-14,ZQT4,IN11,DT,CD,1000012
23000196.0,2025-02-14,ZQT4,IN11,DT,CD,1000012
23000197.0,2025-02-14,ZQT4,IN11,DT,CD,1000012
23000198.0,2025-02-14,ZQT4,IN11,DT,CD,1000052
23000199.0,2025-02-14,ZQT4,IN11,DT,CD,1000052
23000200.0,2025-02-14,ZQT4,IN11,DT,CD,1000052
23000201.0,2025-02-14,ZQT4,IN11,DT,CD,1000052
23000202.0,2025-02-17,ZQT4,IN11,DT,CD,1000012
23000203.0,2025-02-17,ZQT4,IN11,DT,CD,1000012
23000204.0,2025-02-24,ZQT4,IN11,DT,CD,1000012
23000205.0,2025-02-24,ZQT4,IN11,DT,CD,1000012
23000206.0,2025-02-24,ZQT4,IN11,DT,CD,1000012
23000207.0,2025-02-24,ZQT4,IN11,DT,CD,1000012
23000208.0,2025-02-24,ZQT4,IN11,DT,CD,1000012
23000209.0,2025-02-24,ZQT4,IN11,DT,CD,1000012
23000210.0,2025-02-24,ZQT4,IN11,DT,CD,1000012
23000211.0,2025-02-24,ZQT4,IN11,DT,CD,1000012
23000212.0,2025-02-24,ZQT4,IN11,DT,CD,1000012
23000213.0,2025-02-24,ZQT4,IN11,DT,CD,1000012
23000214.0,2025-02-24,ZQT4,IN11,DT,CD,1000012
23000215.0,2025-02-24,ZQT4,IN11,DT,CD,1000012
23000216.0,2025-02-24,ZQT4,IN11,DT,CD,1000012
23000217.0,2025-02-24,ZQT4,IN11,DT,CD,1000012
23000218.0,2025-02-24,ZQT4,IN11,DT,CD,1000012
23000219.0,2025-02-25,ZQT4,IN11,DT,CD,1000012
23000220.0,2025-02-25,ZQT4,IN11,DT,CD,1000012
23000221.0,2025-02-25,ZQT4,IN11,DT,CD,1000012
23000222.0,2025-02-25,ZQT4,IN11,DT,CD,1000012
23000223.0,2025-02-25,ZQT4,IN11,DT,CD,1000012
23000224.0,2025-02-25,ZQT4,IN11,DT,CD,1000012
23000225.0,2025-02-25,ZQT4,IN11,DT,CD,1000012
23000226.0,2025-03-17,ZQT4,IN11,DT,CD,1000052
23000227.0,2025-03-18,ZQT4,IN11,DT,CD,1000052
23000228.0,2025-03-18,ZQT4,IN11,DT,CD,1000012
23000229.0,2025-03-18,ZQT4,IN11,DT,CD,1000012
23000230.0,2025-03-18,ZQT4,IN11,DT,CD,1000012
23000231.0,2025-03-18,ZQT4,IN11,DT,CD,1000012
23000232.0,2025-03-18,ZQT4,IN11,DT,CD,1000012
23000233.0,2025-03-18,ZQT4,IN11,DT,CD,1000012
23000234.0,2025-03-24,ZQT4,IN11,DT,CD,1000052
23000235.0,2025-04-10,ZQT4,IN11,DT,CD,1000052
23000236.0,2025-04-10,ZQT4,IN11,DT,CD,1000052
23000237.0,2025-04-10,ZQT4,IN11,DT,CD,1000012
23000238.0,2025-05-23,ZQT4,IN11,DT,CD,1000012
23000239.0,2025-05-23,ZQT4,IN11,DT,CD,1000012
23000240.0,2025-06-05,ZQT4,IN11,DT,CD,1000012
23000241.0,2025-06-05,ZQT4,IN11,DT,CD,1000012
23000242.0,2025-06-05,ZQT4,IN11,DT,CD,1000012
23000243.0,2025-06-05,ZQT4,IN11,DT,CD,1000012
23000244.0,2025-06-05,ZQT4,IN11,DT,CD,1000012
23000245.0,2025-06-06,ZQT4,IN11,DT,CD,1000012
23000246.0,2025-06-06,ZQT4,IN11,DT,CD,1000012
23000247.0,2025-06-06,ZQT4,IN11,DT,CD,1000012
23000248.0,2025-06-06,ZQT4,IN11,DT,CD,1000012
23000249.0,2025-06-06,ZQT4,IN11,DT,CD,1000012
23000250.0,2025-06-06,ZQT4,IN11,DT,CD,1000012
23000251.0,2025-06-06,ZQT4,IN11,DT,CD,1000012
23000252.0,2025-06-06,ZQT4,IN11,DT,CD,1000012
23000253.0,2025-06-06,ZQT4,IN11,DT,CD,1000012
23000254.0,2025-06-06,ZQT4,IN11,DT,CD,1000012
23000255.0,2025-06-06,ZQT4,IN11,DT,CD,1000012
23000256.0,2025-06-06,ZQT4,IN11,DT,CD,1000012
23000257.0,2025-06-10,ZQT4,IN11,DT,CD,1000012
23000258.0,2025-06-10,ZQT4,IN11,DT,CD,1000012
23000259.0,2025-06-19,ZQT4,IN11,DT,CD,1000012
23000260.0,2025-06-21,ZQT4,IN11,DT,CD,1000012
23000261.0,2025-06-21,ZQT4,IN11,DT,CD,1000012
23000262.0,2025-06-25,ZQT4,IN11,DT,CD,1000012
23000263.0,2025-06-25,ZQT4,IN11,DT,CD,1000012
23000264.0,2025-06-26,ZQT4,IN11,DT,CD,1000012
23000265.0,2025-06-26,ZQT4,IN11,DT,CD,1000012
23000266.0,2025-06-26,ZQT4,IN11,DT,CD,1000012
23000267.0,2025-06-27,ZQT4,IN11,DT,CD,1000012
23000268.0,2025-06-27,ZQT4,IN11,DT,CD,1000052
23000269.0,2025-06-30,ZQT4,IN11,DT,CD,1000052
23000270.0,2025-07-02,ZQT4,IN11,DT,CD,1000052
23000271.0,2025-07-02,ZQT4,IN11,DT,CD,1000052
23000272.0,2025-07-02,ZQT4,IN11,DT,CD,1000052
23000273.0,2025-07-02,ZQT4,IN11,DT,CD,1000052
23000274.0,2025-07-02,ZQT4,IN11,DT,CD,1000052
23000275.0,2025-07-03,ZQT4,IN11,DT,CD,1000052
23000276.0,2025-07-14,ZQT4,IN11,DT,CD,1000052
23000277.0,2025-07-15,ZQT4,IN11,DT,CD,1000052
23000278.0,2025-07-15,ZQT4,IN11,DT,CD,1000052
23000279.0,2025-07-15,ZQT4,IN11,DT,CD,1000052
23000280.0,2025-07-18,ZQT4,IN11,DT,CD,1000052
23000281.0,2025-07-19,ZQT4,IN11,DT,CD,1000052
23000282.0,2025-07-19,ZQT4,IN11,DT,CD,1000052
23000283.0,2025-07-22,ZQT4,IN11,DT,CD,1000052
23000284.0,2025-07-22,ZQT4,IN11,DT,CD,1000052
23000285.0,2025-07-22,ZQT4,IN11,DT,CD,1000052
23000286.0,2025-07-22,ZQT4,IN11,DT,CD,1007830
23000287.0,2025-07-22,ZQT4,IN11,DT,CD,1000052
23000288.0,2025-07-22,ZQT4,IN11,DT,CD,1000052
23000289.0,2025-07-22,ZQT4,IN11,DT,CD,1000052
23000290.0,2025-07-22,ZQT4,IN11,DT,CD,1000052
23000291.0,2025-07-22,ZQT4,IN11,DT,CD,1000052
23000292.0,2025-07-22,ZQT4,IN11,DT,CD,1000052
23000293.0,2025-07-22,ZQT4,IN11,DT,CD,1000052
23000294.0,2025-07-22,ZQT4,IN11,DT,CD,1000052
23000295.0,2025-07-29,ZQT4,IN11,DT,CD,1007830
23000296.0,2025-07-29,ZQT4,IN11,DT,CD,1007830
23000297.0,2025-08-01,ZQT4,IN11,DT,CD,1000052
23000298.0,2025-08-06,ZQT4,IN11,DT,CD,1000052
23000299.0,2025-09-01,ZQT4,IN11,DT,CD,1000052
23000300.0,2025-11-28,ZQT4,IN11,DT,CD,1000052
23000301.0,2025-11-28,ZQT4,IN11,DT,CD,1000052
33000000.0,2020-03-24,ZLC1,IN10,SD,CD,1004312
33000002.0,2020-03-27,ZLC1,IN10,SD,CD,1004312
33000003.0,2020-03-27,ZLC1,IN10,SD,CD,1004312
33000004.0,2020-03-27,ZLC1,IN10,SD,CD,1004312
33000005.0,2020-03-28,ZLC1,IN10,SD,CD,1004312
33000006.0,2020-03-28,ZLC1,IN10,SD,CD,1004312
33000007.0,2020-03-28,ZLC1,IN10,SD,CD,1004312
33000008.0,2020-03-28,ZLC1,IN10,SD,CD,1004312
33000009.0,2020-03-30,ZLC1,IN10,SD,CD,1004312
33000010.0,2020-03-30,ZLC1,IN10,SD,CD,1004312
33000011.0,2020-03-30,ZLC1,IN10,SD,CD,1004312
33000012.0,2020-03-30,ZLC1,IN10,SD,CD,1004312
33000013.0,2020-03-30,ZLC1,IN10,SD,CD,1004312
33000014.0,2020-04-02,ZLC1,IN10,SD,CD,1004312
33000015.0,2020-04-02,ZLC1,IN10,SD,CD,1004312
33000016.0,2020-04-02,ZLC1,IN10,SD,CD,1004312
33000017.0,2020-04-02,ZLC1,IN10,SD,CD,1004312
33000018.0,2020-04-02,ZLC1,IN10,SD,CD,1004312
33000019.0,2020-04-03,ZLC1,IN10,SD,CD,1004312
33000020.0,2020-04-03,ZLC1,IN10,SD,CD,1004312
33000021.0,2020-04-04,ZLC1,IN10,SD,CD,1004312
33000022.0,2020-04-04,ZLC1,IN10,SD,CD,1004312
33000023.0,2020-04-04,ZLC1,IN10,SD,CD,1004312
33000024.0,2020-04-05,ZLC1,IN10,SD,CD,1004312
33000025.0,2020-04-06,ZLC1,IN10,SD,CD,1004312
33000026.0,2020-04-07,ZLC1,IN10,SD,CD,1004312
33000027.0,2020-04-08,ZLC1,IN10,SD,CD,1004312
33000028.0,2020-04-08,ZLC1,IN10,SD,CD,1004312
33000029.0,2020-04-08,ZLC1,IN10,SD,CD,1004312
33000030.0,2020-04-09,ZLC1,IN10,SD,CD,1004312
33000031.0,2020-04-09,ZLC1,IN10,SD,CD,1004312
33000032.0,2020-04-09,ZLC1,IN10,SD,CD,1004312
33000033.0,2020-04-09,ZLC1,IN10,SD,CD,1004312
33000034.0,2020-04-12,ZLC1,IN10,SD,CD,1004312
33000035.0,2020-04-13,ZLC1,IN10,SD,CD,1004312
33000036.0,2020-04-13,ZLC1,IN10,SD,CD,1004312
33000037.0,2020-04-13,ZLC1,IN10,SD,CD,1004312
33000038.0,2020-06-29,ZLC1,IN10,SD,CD,1004311
33000039.0,2020-07-01,ZLC1,IN10,SD,CD,1004311
33000040.0,2020-07-01,ZLC1,IN10,SD,CD,1004311
33000041.0,2020-07-01,ZLC1,IN10,SD,CD,1004311
33000042.0,2020-07-08,ZLC1,IN10,SD,CD,1004311
33000043.0,2020-07-08,ZLC1,IN10,SD,CD,1004311
33000044.0,2020-07-24,ZLC1,IN10,SD,CD,1004311
33000045.0,2021-03-31,ZLC1,IN10,SD,CD,1004312
33000046.0,2021-03-31,ZLC1,IN10,SD,CD,1004320
33000047.0,2021-05-14,ZLC1,IN10,SD,CD,1004320
33000048.0,2021-05-17,ZLC1,IN10,SD,CD,1000018
33000049.0,2021-06-14,ZLC1,IN10,SD,CD,1004320
33000050.0,2021-06-14,ZLC1,IN10,SD,CD,1004312
33000051.0,2021-11-11,ZLC1,IN10,SD,CD,1004320
33000052.0,2021-11-25,ZLC1,IN10,SD,CD,1004312
33000053.0,2021-12-04,ZLC1,IN10,SD,CD,1004312
33000054.0,2021-12-04,ZLC1,IN10,SD,CD,1004312
33000055.0,2021-12-07,ZLC1,IN10,SD,CD,1004320
33000056.0,2022-07-12,REPS,IN15,SD,CD,1007849
40000000.0,2019-03-13,ZRT1,IN03,SD,CD,1000312
40000001.0,2019-03-14,ZRT1,IN03,SD,CD,1000316
40000002.0,2019-03-14,ZRT2,IN03,SD,CD,1000316
40000003.0,2019-03-14,ZRT1,IN03,SD,CD,1000317
40000004.0,2019-03-14,ZRT1,IN03,SD,CD,1000315
40000005.0,2019-03-16,ZRT1,IN03,SD,CD,1000105
40000006.0,2019-03-20,ZGM1,IN02,SD,CD,1000217
40000007.0,2019-03-20,ZGM1,IN02,SD,CD,1000218
40000008.0,2019-03-20,ZGM2,IN02,SD,CD,1000218
40000009.0,2019-03-20,ZGM2,IN02,SD,CD,1000004
40000010.0,2019-03-20,ZGM2,IN02,SD,CD,1000004
40000011.0,2019-03-26,ZGM1,IN02,SD,CD,1000004
40000012.0,2019-03-26,ZGM1,IN02,SD,CD,1000004
40000014.0,2019-03-26,ZOMC,IN04,SD,CD,1000211
40000015.0,2019-03-26,ZGM2,IN02,SD,CD,1000216
40000016.0,2019-03-26,ZGM2,IN02,SD,CD,1000216
40000017.0,2019-03-26,ZGM2,IN02,SD,CD,1000216
40000018.0,2019-03-26,ZGM2,IN02,SD,CD,1000216
40000019.0,2019-03-27,ZOMC,IN04,SD,CD,1000243
40000020.0,2019-03-27,ZRT2,IN03,SD,CD,1000273
40000021.0,2019-03-27,ZGM2,IN02,SD,CD,1000220
40000022.0,2019-03-27,ZRT1,IN03,SD,CD,1000273
40000023.0,2019-03-27,ZOMC,IN04,SD,CD,1000005
40000024.0,2019-03-27,ZOMC,IN04,SD,CD,1000260
40000025.0,2019-03-27,ZOMC,IN04,SD,CD,1000261
40000026.0,2019-03-28,ZGM1,IN02,SD,CD,1000216
40000027.0,2019-03-28,ZGM1,IN02,SD,CD,1000216
40000028.0,2019-03-28,ZOMC,IN04,SD,CD,1000213
40000029.0,2019-03-28,ZGM1,IN02,SD,CD,1000216
40000030.0,2019-03-28,ZGM2,IN02,SD,CD,1000216
40000031.0,2019-03-28,ZRT1,IN03,SD,CD,1000264
40000032.0,2019-03-28,ZOMC,IN07,SD,CD,1003777
40000033.0,2019-03-28,ZOMC,IN07,SD,CD,1003773
40000034.0,2019-03-29,ZRT2,IN03,SD,CD,1000304
40000035.0,2019-03-29,ZRT2,IN03,SD,CD,1000284
40000036.0,2019-03-29,ZRT2,IN03,SD,CD,1000300
40000037.0,2019-03-29,ZRT2,IN03,SD,CD,1000297
40000038.0,2019-03-29,ZRT1,IN03,SD,CD,1000318
40000039.0,2019-03-29,ZRT2,IN03,SD,CD,1000318
40000040.0,2019-03-30,ZGM1,IN02,SD,CD,1000217
40000041.0,2019-03-30,ZRT2,IN03,SD,CD,1000004
40000042.0,2019-03-30,ZRT2,IN03,SD,CD,1000004
40000043.0,2019-03-30,ZRT2,IN03,SD,CD,1000004
40000044.0,2019-03-30,ZOMC,IN07,SD,CD,1000236
40000045.0,2019-03-30,ZRT2,IN03,SD,CD,1000004
40000046.0,2019-03-30,ZOMC,IN07,SD,CD,1003776
40000047.0,2019-03-30,ZOMC,IN07,SD,CD,1003782
40000048.0,2019-03-30,ZOMC,IN07,SD,CD,1003782
40000049.0,2019-03-30,ZRT2,IN03,SD,CD,1000004
40000050.0,2019-03-30,ZRT2,IN03,SD,CD,1000004
40000051.0,2019-03-30,ZRT2,IN03,SD,CD,1000004
40000052.0,2019-03-30,ZRT2,IN03,SD,CD,1000004
40000053.0,2019-03-30,ZOMC,IN07,SD,CD,1003775
40000054.0,2019-03-30,ZRT2,IN03,SD,CD,1000004
40000055.0,2019-03-30,ZRT2,IN03,SD,CD,1000004
40000056.0,2019-03-30,ZRT2,IN03,SD,CD,1000004
40000057.0,2019-03-30,ZRT2,IN03,SD,CD,1000004
40000058.0,2019-04-01,ZOMC,IN04,SD,CD,1000247
40000059.0,2019-04-01,ZRT1,IN03,SD,CD,1000120
40000060.0,2019-04-01,ZOMC,IN04,SD,CD,1000210
40000061.0,2019-04-01,ZOMC,IN04,SD,CD,1000210
40000062.0,2019-04-01,ZOMC,IN04,SD,CD,1003363
40000063.0,2019-04-01,ZRT2,IN03,SD,CD,1000248
40000064.0,2019-04-01,ZOMC,IN04,SD,CD,1000216
40000065.0,2019-04-04,ZGM2,IN02,SD,CD,1000221
40000066.0,2019-04-04,ZGM2,IN02,SD,CD,1000221
40000067.0,2019-04-09,ZOMC,IN04,SD,CD,1004069
40000068.0,2019-04-09,ZOMC,IN04,SD,CD,1004069
40000069.0,2019-04-09,ZOMC,IN04,SD,CD,1004069
40000070.0,2019-04-09,ZOMC,IN04,SD,CD,1004069
40000071.0,2019-04-11,ZRT2,IN03,SD,CD,1000127
40000072.0,2019-04-11,ZOMC,IN07,SD,CD,1003778
40000073.0,2019-04-11,ZOMC,IN07,SD,CD,1003781
40000074.0,2019-04-11,ZOMC,IN07,SD,CD,1003780
40000075.0,2019-04-11,ZOMC,IN07,SD,CD,1003779
40000076.0,2019-04-17,ZOMC,IN07,SD,CD,1003777
40000077.0,2019-04-17,ZOMC,IN07,SD,CD,1003776
40000078.0,2019-04-17,ZOMC,IN07,SD,CD,1000236
40000079.0,2019-04-17,ZOMC,IN07,SD,CD,1003773
40000081.0,2019-11-14,ZRT2,IN03,SD,CD,1000127
40000082.0,2019-11-15,ZRT2,IN03,SD,CD,1000127
40000083.0,2019-11-15,ZOMC,IN03,SD,CD,1000127
40000085.0,2019-11-19,ZOMC,IN03,SD,CD,1000127
40000086.0,2020-02-06,ZOMC,IN07,SD,CD,1004308
40000087.0,2020-02-17,ZGM1,IN02,SD,CD,1004145
40000088.0,2020-02-17,ZGM1,IN02,SD,CD,1004145
40000089.0,2020-02-19,ZGM1,IN02,SD,CD,1004145
40000090.0,2020-03-18,ZLC1,IN10,SD,CD,1000018
40000091.0,2020-03-19,ZLC1,IN10,SD,CD,1000018
40000092.0,2020-03-19,ZLC1,IN10,SD,CD,1000018
40000093.0,2020-03-19,ZLC1,IN10,SD,CD,1000018
40000094.0,2020-03-19,ZLC1,IN10,SD,CD,1000018
40000095.0,2020-03-23,ZLC1,IN10,SD,CD,1004312
40000096.0,2020-04-16,ZGM1,IN02,SD,CD,1004145
40000097.0,2020-04-29,ZGM1,IN02,SD,CD,1004145
40000098.0,2020-07-15,ZGM1,IN02,SD,CD,1000216
40000099.0,2020-07-17,ZGM1,IN02,SD,CD,1000216
40000100.0,2020-07-20,ZGM1,IN02,SD,CD,1000216
40000101.0,2020-07-21,ZGM1,IN02,SD,CD,1000216
40000102.0,2020-07-23,ZGM2,IN02,SD,CD,1000216
40000103.0,2020-07-23,ZGM1,IN02,SD,CD,1000216
40000104.0,2020-07-23,ZGM2,IN02,SD,CD,1000216
40000105.0,2020-07-23,ZGM1,IN02,SD,CD,1000216
40000106.0,2020-08-16,ZGM1,IN02,SD,CD,1000216
40000107.0,2020-08-19,ZGM1,IN02,SD,CD,1000216
40000108.0,2020-08-26,ZGM1,IN02,SD,CD,1004145
40000109.0,2020-09-15,ZGM1,IN02,SD,CD,1000216
40000110.0,2020-12-11,ZGM2,IN02,SD,CD,1004145
40000111.0,2020-12-14,ZGM1,IN02,SD,CD,1004145
40000112.0,2020-12-15,ZOMC,IN04,SD,CD,1000210
40000113.0,2020-12-15,ZRT1,IN03,SD,CD,1000316
40000114.0,2020-12-18,ZOMC,IN04,SD,CD,1000255
40000115.0,2021-01-20,ZGM1,IN02,SD,CD,1000216
40000116.0,2021-01-20,ZGM1,IN02,SD,CD,1000216
40000117.0,2021-01-25,ZGM1,IN02,SD,CD,1004145
40000118.0,2021-02-17,ZGM1,IN02,SD,CD,1004548
40000119.0,2021-02-18,ZGM1,IN02,SD,CD,1004549
40000120.0,2021-02-18,ZGM1,IN02,SD,CD,1004550
40000121.0,2021-02-19,ZGM1,IN02,SD,CD,1004145
40000122.0,2021-02-19,ZRT1,IN03,SD,CD,1000239
40000123.0,2021-02-22,ZRT1,IN03,SD,CD,1000250
40000124.0,2021-05-15,ZOMC,IN03,SD,CD,1000001
40000125.0,2021-05-15,ZOMC,IN03,SD,CD,1000001
40000126.0,2021-05-15,ZOMC,IN04,SD,CD,1000001
40000127.0,2021-06-07,ZGM1,IN02,SD,CD,1004145
40000128.0,2021-08-10,ZRT1,IN03,SD,CD,1000271
40000129.0,2021-10-06,ZGM2,IN02,SD,CD,1004145
40000130.0,2021-10-06,ZGM2,IN02,SD,CD,1004145
40000131.0,2021-10-07,ZRT2,IN03,SD,CD,1000127
40000132.0,2021-11-19,ZGM1,IN02,SD,CD,1004145
40000133.0,2021-11-30,ZVSC,IN14,SD,CD,1004312
40000134.0,2021-12-01,ZVSC,IN14,SD,CD,1004312
40000135.0,2021-12-01,ZVSC,IN14,SD,CD,1004312
40000136.0,2022-02-16,ZGM1,IN02,SD,CD,1004145
40000137.0,2022-02-16,ZGM1,IN02,SD,CD,1004145
40000138.0,2022-02-16,ZGM2,IN02,SD,CD,1004145
40000139.0,2022-02-16,ZGM2,IN02,SD,CD,1004145
40000140.0,2022-02-16,ZGM2,IN02,SD,CD,1004145
40000141.0,2022-02-16,ZGM1,IN02,SD,CD,1004145
40000142.0,2022-02-17,ZGM1,IN02,SD,CD,1004145
40000143.0,2022-02-17,ZGM2,IN02,SD,CD,1004145
40000144.0,2022-02-28,ZGM1,IN02,SD,CD,1004145
40000145.0,2022-02-28,ZGM1,IN02,SD,CD,1004145
40000146.0,2022-03-01,ZGM1,IN02,SD,CD,1004145
40000147.0,2022-03-01,ZGM2,IN02,SD,CD,1004145
40000148.0,2022-03-10,ZGM1,IN02,SD,CD,1004145
40000149.0,2022-03-10,ZGM2,IN02,SD,CD,1004145
40000150.0,2022-05-03,ZOMC,IN04,SD,CD,1000001
40000151.0,2022-06-02,ZGM1,IN02,SD,CD,1004145
40000152.0,2022-06-08,ZGM1,IN02,SD,CD,1004145
40000153.0,2022-06-09,ZGM1,IN02,SD,CD,1004145
40000154.0,2022-07-16,ZGM1,IN02,SD,CD,1004145
40000155.0,2023-09-26,ZGM1,IN15,SD,CD,1007849
40000156.0,2023-09-27,ZGM1,IN15,SD,CD,1004145
40000157.0,2023-09-27,ZGM2,IN15,SD,CD,1004145
40000158.0,2024-05-28,ZGM2,IN02,SD,CD,1000216
40000159.0,2024-06-12,ZOMC,IN04,SD,CD,1000222
60000000.0,2019-03-14,ZRE1,IN01,DI,CD,1000052
60000001.0,2019-03-14,ZRE1,IN01,DI,CD,1000052
60000003.0,2019-03-14,ZRE1,IN01,DI,CD,1000052
60000004.0,2019-03-14,ZRE1,IN01,DI,CD,1000052
60000005.0,2019-03-15,ZCR1,IN03,SD,CD,1000309
60000006.0,2019-03-18,ZRE1,IN01,DI,CD,1000132
60000007.0,2019-03-18,ZRE1,IN01,DI,CD,1000151
60000008.0,2019-03-19,ZRE1,IN01,DI,CD,1000052
60000009.0,2019-03-19,ZRE1,IN01,DI,CD,1000187
60000010.0,2019-03-19,ZRE1,IN01,DI,CD,1000184
60000011.0,2019-03-19,ZRE1,IN01,DI,CD,1000040
60000012.0,2019-03-19,ZRE1,IN01,DI,CD,1000014
60000013.0,2019-03-19,ZRE1,IN01,DI,CD,1000132
60000014.0,2019-03-19,ZRE1,IN01,DI,CD,1000161
60000015.0,2019-03-22,ZRE1,IN01,DI,CD,1000037
60000016.0,2019-03-22,ZRE1,IN01,DI,CD,1000206
60000017.0,2019-03-26,ZRE1,IN01,DI,CD,1003855
60000018.0,2019-03-26,ZRE1,IN01,DI,CD,1003856
60000019.0,2019-03-27,ZRE1,IN02,SD,CD,1000216
60000020.0,2019-03-28,ZCR1,IN03,SD,CD,1000273
60000021.0,2019-03-28,ZCR1,IN03,SD,CD,1000273
60000022.0,2019-03-28,ZCR1,IN03,SD,CD,1000309
60000023.0,2019-03-28,ZCR1,IN03,SD,CD,1000309
60000024.0,2019-03-28,ZCR1,IN03,SD,CD,1000309
60000025.0,2019-04-02,ZCR1,IN03,SD,CD,1000273
60000026.0,2019-04-04,ZRE1,IN01,DI,CD,1004013
60000027.0,2019-04-05,ZRE1,IN01,DI,CD,1000132
60000028.0,2019-04-05,ZRE1,IN01,DI,CD,1003937
60000029.0,2019-04-05,ZCR1,IN07,SD,CD,1003781
60000030.0,2019-04-05,ZCR1,IN07,SD,CD,1003778
60000031.0,2019-04-06,ZRE1,IN03,SD,CD,1000316
60000032.0,2019-04-08,ZRE1,IN01,DI,CD,1000052
60000033.0,2019-04-10,ZCR1,IN02,SD,CD,1000220
60000034.0,2019-04-10,ZCR1,IN02,SD,CD,1000220
60000035.0,2019-04-30,ZRE1,IN01,DI,CD,1000013
60000036.0,2019-05-22,ZCR1,IN01,EX,CD,1003924
60000037.0,2019-05-22,ZCR1,IN01,EX,CD,1003924
60000038.0,2019-05-22,ZCR1,IN01,EX,CD,1003924
60000039.0,2019-06-12,ZCR1,IN01,EX,CD,1003924
60000040.0,2019-06-12,ZCR1,IN01,DI,CD,1000125
60000041.0,2019-06-12,ZCR1,IN01,EX,CD,1003924
60000042.0,2019-06-12,ZCR1,IN01,DI,CD,1000125
60000043.0,2019-06-12,ZCR1,IN01,EX,CD,1003924
60000044.0,2019-07-30,ZRE1,IN01,DI,CD,1000053
60000045.0,2019-07-30,ZRE1,IN01,DI,CD,1000053
60000046.0,2019-07-30,ZRE1,IN01,DI,CD,1000053
60000047.0,2019-07-30,ZRE1,IN01,DI,CD,1003766
60000048.0,2019-07-30,ZRE1,IN01,DI,CD,1000161
60000049.0,2019-09-09,ZRE1,IN01,DT,CD,1000203
60000050.0,2019-09-10,ZRE1,IN01,DT,CD,1000203
60000051.0,2019-09-10,ZRE1,IN01,DI,CD,1000067
60000052.0,2019-09-24,ZRE1,IN01,DI,CD,1004134
60000053.0,2019-10-31,ZCR1,IN01,DI,CD,1000181
60000054.0,2020-02-06,ZCR1,IN07,SD,CD,1004308
60000055.0,2020-07-02,ZRE1,IN01,EX,CD,1003801
60000056.0,2020-07-02,ZRE2,IN01,EX,CD,1003924
60000057.0,2020-07-25,ZCR2,IN01,DI,CD,1000179
60000058.0,2020-07-25,ZCR2,IN01,DI,CD,1000179
60000059.0,2020-07-25,ZCR2,IN01,DI,CD,1000179
60000061.0,2020-08-07,ZCR1,US01,SD,CD,1004048
60000063.0,2020-09-28,ZCR1,IN01,DI,CD,1000147
60000064.0,2020-12-15,ZCR1,IN04,SD,CD,1000210
60000065.0,2020-12-15,ZCR1,IN01,DI,CD,1000052
60000066.0,2020-12-16,ZCR1,US01,DI,CD,1003972
60000067.0,2020-12-16,ZCR1,US01,DI,CD,1003972
60000068.0,2020-12-16,ZCR1,US01,SD,CD,1003972
60000069.0,2020-12-16,ZCR1,US01,SD,CD,1003972
60000070.0,2020-12-18,ZCR1,IN03,SD,CD,1000316
60000071.0,2020-12-18,ZCR1,IN04,SD,CD,1000255
60000072.0,2020-12-22,ZRE1,IN01,DI,CD,1000052
60000073.0,2020-12-22,ZRE1,IN01,DT,CD,1000052
60000074.0,2020-12-24,ZCR2,IN01,DI,CD,1000052
60000075.0,2021-01-12,ZCR2,IN01,DI,CD,1000052
60000076.0,2021-03-02,ZECR,IN11,DT,CD,1000126
60000077.0,2021-03-02,ZECR,IN11,DT,CD,1000126
60000078.0,2021-03-02,ZECR,IN11,DT,CD,1000126
60000079.0,2021-03-03,ZERE,IN11,DT,CD,1000126
60000080.0,2021-03-05,ZECR,IN11,DT,CD,1000012
60000081.0,2021-03-05,ZERE,IN11,DT,CD,1000012
60000082.0,2021-03-06,ZERE,IN11,BT,CD,1000012
60000083.0,2021-03-06,ZECR,IN11,BT,CD,1000012
60000084.0,2021-03-12,ZRE1,IN01,DI,CD,1004546
60000085.0,2021-03-16,ZCR1,IN02,SD,CD,1004145
60000086.0,2021-03-23,ZRE2,IN01,DI,CD,1000052
60000087.0,2021-03-31,ZCR1,IN01,ST,CD,PL3002
60000088.0,2021-05-17,ZCR2,IN10,SD,CD,1004535
60000089.0,2021-06-08,ZCR1,IN10,SD,CD,1000018
60000090.0,2021-06-16,ZCR1,IN10,SD,CD,1004312
60000091.0,2021-10-18,ZCR1,IN10,SD,CD,1004312
60000092.0,2021-12-23,ZCR1,IN02,DI,CD,1000052
60000093.0,2021-12-24,ZCR1,IN02,DI,CD,1000052
60000094.0,2022-01-20,ZCR1,IN03,SD,CD,1000239
60000095.0,2022-01-21,ZCR1,IN02,SD,CD,1004145
